alpha,K,d,mixture_id,dataset_id,n,N,cost_scheme,algorithm,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
0.3,4,5,1,13,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,13,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,13,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,13,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,13,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,13,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,13,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,13,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,13,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,13,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,100,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,14,100,200,constant,complete,0,0.6591928384393358,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,14,100,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,14,100,200,constant,pam,0,0.987385077999885,5,0,0,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,14,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,14,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,15,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,15,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,100,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,16,100,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,16,100,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,16,100,200,constant,pam,0,0.9856084620323747,5,0,0,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,16,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,16,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,17,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,17,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,100,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,18,100,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,18,100,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,18,100,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,18,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,18,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,100,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,19,100,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,19,100,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,19,100,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,19,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,19,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,2,0,100,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,100,200,constant,complete,0,0.6723080905801982,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,100,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,100,200,constant,pam,0,0.975953359990956,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,0,200,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,200,200,constant,complete,0,0.7034589093401931,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,200,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,200,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,0,300,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,300,200,constant,complete,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,300,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,300,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,0,400,200,constant,single,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,400,200,constant,complete,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,400,200,constant,average,1,1.0,2,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,400,200,constant,pam,1,1.0,2,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,0,500,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,500,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,500,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,500,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,0,600,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,600,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,600,200,constant,average,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,600,200,constant,pam,1,1.0,3,0,0,1,0,mixture/0.3/4/5/2
0.3,4,5,2,0,700,200,constant,single,1,1.0,3,0,0,,,mixture/0.3/4/5/2
0.3,4,5,2,0,700,200,constant,complete,1,1.0,3,0,0,,,mixture/0.3/4/5/2
