alpha,K,mixture_id,dataset_id,n,N,d,cost_scheme,rule,threshold,k_hat,k_correct,exact_recovery,mixture_key
0.2,2,0,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/0
0.2,2,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/2/5/1
0.2,2,1,0,100,20,5,constant,geomean,0.33941125496954283,5,0,0,mixture/0.2/2/5/1
0.2,2,1,0,100,20,5,constant,safeguard,0.33941125496954283,5,0,0,mixture/0.2/2/5/1
0.2,2,1,0,100,20,5,constant,asw-pam,,3,0,0,mixture/0.2/2/5/1
0.2,2,1,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/1
0.2,2,2,0,100,20,5,constant,stated,0.8320621088842551,2,1,1,mixture/0.2/2/5/2
0.2,2,2,0,100,20,5,constant,geomean,0.3117691453623979,2,1,1,mixture/0.2/2/5/2
0.2,2,2,0,100,20,5,constant,safeguard,0.6739703081962467,2,1,1,mixture/0.2/2/5/2
0.2,2,2,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.2/2/5/2
0.2,2,2,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/2
0.2,2,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/2/5/3
0.2,2,3,0,100,20,5,constant,geomean,0.2135415650406263,2,1,1,mixture/0.2/2/5/3
0.2,2,3,0,100,20,5,constant,safeguard,0.3161836013760169,2,1,1,mixture/0.2/2/5/3
0.2,2,3,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.2/2/5/3
0.2,2,3,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/3
0.2,2,4,0,100,20,5,constant,stated,0.8320621088842551,2,1,1,mixture/0.2/2/5/4
0.2,2,4,0,100,20,5,constant,geomean,0.46989360497882926,3,0,0,mixture/0.2/2/5/4
0.2,2,4,0,100,20,5,constant,safeguard,0.574122855130136,3,0,0,mixture/0.2/2/5/4
0.2,2,4,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.2/2/5/4
0.2,2,4,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/4
0.2,2,5,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/2/5/5
0.2,2,5,0,100,20,5,constant,geomean,0.24819347291981714,3,0,0,mixture/0.2/2/5/5
0.2,2,5,0,100,20,5,constant,safeguard,0.24819347291981714,3,0,0,mixture/0.2/2/5/5
0.2,2,5,0,100,20,5,constant,asw-pam,,3,0,0,mixture/0.2/2/5/5
0.2,2,5,0,100,20,5,constant,asw-average,,3,0,0,mixture/0.2/2/5/5
0.2,2,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/2/5/6
0.2,2,6,0,100,20,5,constant,geomean,0.20976176963403026,3,0,0,mixture/0.2/2/5/6
0.2,2,6,0,100,20,5,constant,safeguard,0.20976176963403026,3,0,0,mixture/0.2/2/5/6
0.2,2,6,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.2/2/5/6
0.2,2,6,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/6
0.2,2,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/2/5/7
0.2,2,7,0,100,20,5,constant,geomean,0.1788854381999832,2,1,1,mixture/0.2/2/5/7
0.2,2,7,0,100,20,5,constant,safeguard,0.1788854381999832,2,1,1,mixture/0.2/2/5/7
0.2,2,7,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.2/2/5/7
0.2,2,7,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/7
0.2,2,8,0,100,20,5,constant,stated,0.8320621088842551,3,0,0,mixture/0.2/2/5/8
0.2,2,8,0,100,20,5,constant,geomean,0.4242640687119285,3,0,0,mixture/0.2/2/5/8
0.2,2,8,0,100,20,5,constant,safeguard,0.6240465816631914,3,0,0,mixture/0.2/2/5/8
0.2,2,8,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.2/2/5/8
0.2,2,8,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/8
0.2,2,9,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/2/5/9
0.2,2,9,0,100,20,5,constant,geomean,0.24979991993593595,2,1,1,mixture/0.2/2/5/9
0.2,2,9,0,100,20,5,constant,safeguard,0.3245042224648595,2,1,1,mixture/0.2/2/5/9
0.2,2,9,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.2/2/5/9
0.2,2,9,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.2/2/5/9
0.2,3,0,0,100,20,5,constant,stated,0.8320621088842551,2,0,0,mixture/0.2/3/5/0
0.2,3,0,0,100,20,5,constant,geomean,0.3286335345030996,2,0,0,mixture/0.2/3/5/0
0.2,3,0,0,100,20,5,constant,safeguard,0.4493135387974978,2,0,0,mixture/0.2/3/5/0
0.2,3,0,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/0
0.2,3,0,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.2/3/5/0
0.2,3,1,0,100,20,5,constant,stated,0.8320621088842551,2,0,0,mixture/0.2/3/5/1
0.2,3,1,0,100,20,5,constant,geomean,0.3065941943351178,4,0,0,mixture/0.2/3/5/1
0.2,3,1,0,100,20,5,constant,safeguard,0.3910691911755999,4,0,0,mixture/0.2/3/5/1
0.2,3,1,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/1
0.2,3,1,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.2/3/5/1
0.2,3,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/3/5/2
0.2,3,2,0,100,20,5,constant,geomean,0.2799999999999999,4,0,0,mixture/0.2/3/5/2
0.2,3,2,0,100,20,5,constant,safeguard,0.2799999999999999,4,0,0,mixture/0.2/3/5/2
0.2,3,2,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/2
0.2,3,2,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.2/3/5/2
0.2,3,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/3/5/3
0.2,3,3,0,100,20,5,constant,geomean,0.26457513110645914,3,1,1,mixture/0.2/3/5/3
0.2,3,3,0,100,20,5,constant,safeguard,0.2912217381094893,3,1,1,mixture/0.2/3/5/3
0.2,3,3,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/3
0.2,3,3,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.2/3/5/3
0.2,3,4,0,100,20,5,constant,stated,0.8320621088842551,2,0,0,mixture/0.2/3/5/4
0.2,3,4,0,100,20,5,constant,geomean,0.2638181191654585,3,1,1,mixture/0.2/3/5/4
0.2,3,4,0,100,20,5,constant,safeguard,0.4825960231528679,3,1,1,mixture/0.2/3/5/4
0.2,3,4,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/4
0.2,3,4,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.2/3/5/4
0.2,3,5,0,100,20,5,constant,stated,0.8320621088842551,2,0,0,mixture/0.2/3/5/5
0.2,3,5,0,100,20,5,constant,geomean,0.2835489375751565,3,1,0,mixture/0.2/3/5/5
0.2,3,5,0,100,20,5,constant,safeguard,0.557481612952451,2,0,0,mixture/0.2/3/5/5
0.2,3,5,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/5
0.2,3,5,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.2/3/5/5
0.2,3,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/3/5/6
0.2,3,6,0,100,20,5,constant,geomean,0.23664319132398476,5,0,0,mixture/0.2/3/5/6
0.2,3,6,0,100,20,5,constant,safeguard,0.23664319132398476,5,0,0,mixture/0.2/3/5/6
0.2,3,6,0,100,20,5,constant,asw-pam,,4,0,0,mixture/0.2/3/5/6
0.2,3,6,0,100,20,5,constant,asw-average,,5,0,0,mixture/0.2/3/5/6
0.2,3,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/3/5/7
0.2,3,7,0,100,20,5,constant,geomean,0.3130495168499706,4,0,0,mixture/0.2/3/5/7
0.2,3,7,0,100,20,5,constant,safeguard,0.3130495168499706,4,0,0,mixture/0.2/3/5/7
0.2,3,7,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/7
0.2,3,7,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.2/3/5/7
0.2,3,8,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/3/5/8
0.2,3,8,0,100,20,5,constant,geomean,0.29933259094191533,5,0,0,mixture/0.2/3/5/8
0.2,3,8,0,100,20,5,constant,safeguard,0.29933259094191533,5,0,0,mixture/0.2/3/5/8
0.2,3,8,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/8
0.2,3,8,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.2/3/5/8
0.2,3,9,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.2/3/5/9
0.2,3,9,0,100,20,5,constant,geomean,0.232379000772445,3,1,1,mixture/0.2/3/5/9
0.2,3,9,0,100,20,5,constant,safeguard,0.232379000772445,3,1,1,mixture/0.2/3/5/9
0.2,3,9,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/9
0.2,3,9,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.2/3/5/9
0.3,2,0,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/0
0.3,2,0,0,100,20,5,constant,geomean,0.16970562748477142,6,0,0,mixture/0.3/2/5/0
0.3,2,0,0,100,20,5,constant,safeguard,0.16970562748477142,6,0,0,mixture/0.3/2/5/0
0.3,2,0,0,100,20,5,constant,asw-pam,,4,0,0,mixture/0.3/2/5/0
0.3,2,0,0,100,20,5,constant,asw-average,,4,0,0,mixture/0.3/2/5/0
0.3,2,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/1
0.3,2,1,0,100,20,5,constant,geomean,0.19493588689617924,2,1,1,mixture/0.3/2/5/1
0.3,2,1,0,100,20,5,constant,safeguard,0.19493588689617924,2,1,1,mixture/0.3/2/5/1
0.3,2,1,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/1
0.3,2,1,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/1
0.3,2,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/2
0.3,2,2,0,100,20,5,constant,geomean,0.2537715508089903,2,1,1,mixture/0.3/2/5/2
0.3,2,2,0,100,20,5,constant,safeguard,0.2537715508089903,2,1,1,mixture/0.3/2/5/2
0.3,2,2,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/2
0.3,2,2,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/2
0.3,2,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/3
0.3,2,3,0,100,20,5,constant,geomean,0.1673320053068151,2,1,1,mixture/0.3/2/5/3
0.3,2,3,0,100,20,5,constant,safeguard,0.1673320053068151,2,1,1,mixture/0.3/2/5/3
0.3,2,3,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/3
0.3,2,3,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/3
0.3,2,4,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/4
0.3,2,4,0,100,20,5,constant,geomean,0.1341640786499874,3,0,0,mixture/0.3/2/5/4
0.3,2,4,0,100,20,5,constant,safeguard,0.1341640786499874,3,0,0,mixture/0.3/2/5/4
0.3,2,4,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/4
0.3,2,4,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/4
0.3,2,5,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/5
0.3,2,5,0,100,20,5,constant,geomean,0.25298221281347033,3,0,0,mixture/0.3/2/5/5
0.3,2,5,0,100,20,5,constant,safeguard,0.332824843553702,2,1,1,mixture/0.3/2/5/5
0.3,2,5,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/5
0.3,2,5,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/5
0.3,2,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/6
0.3,2,6,0,100,20,5,constant,geomean,0.19999999999999998,2,1,1,mixture/0.3/2/5/6
0.3,2,6,0,100,20,5,constant,safeguard,0.19999999999999998,2,1,1,mixture/0.3/2/5/6
0.3,2,6,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/6
0.3,2,6,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/6
0.3,2,7,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/7
0.3,2,7,0,100,20,5,constant,geomean,0.223606797749979,2,1,1,mixture/0.3/2/5/7
0.3,2,7,0,100,20,5,constant,safeguard,0.223606797749979,2,1,1,mixture/0.3/2/5/7
0.3,2,7,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/7
0.3,2,7,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/7
0.3,2,8,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/8
0.3,2,8,0,100,20,5,constant,geomean,0.16124515496597097,2,1,1,mixture/0.3/2/5/8
0.3,2,8,0,100,20,5,constant,safeguard,0.16124515496597097,2,1,1,mixture/0.3/2/5/8
0.3,2,8,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/8
0.3,2,8,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/8
0.3,2,9,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/2/5/9
0.3,2,9,0,100,20,5,constant,geomean,0.23664319132398465,2,1,1,mixture/0.3/2/5/9
0.3,2,9,0,100,20,5,constant,safeguard,0.29122173810948926,2,1,1,mixture/0.3/2/5/9
0.3,2,9,0,100,20,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/9
0.3,2,9,0,100,20,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/9
0.3,3,0,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/0
0.3,3,0,0,100,20,5,constant,geomean,0.20784609690826528,3,1,1,mixture/0.3/3/5/0
0.3,3,0,0,100,20,5,constant,safeguard,0.20784609690826528,3,1,1,mixture/0.3/3/5/0
0.3,3,0,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/0
0.3,3,0,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/0
0.3,3,1,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/1
0.3,3,1,0,100,20,5,constant,geomean,0.28284271247461895,3,1,1,mixture/0.3/3/5/1
0.3,3,1,0,100,20,5,constant,safeguard,0.332824843553702,2,0,0,mixture/0.3/3/5/1
0.3,3,1,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.3/3/5/1
0.3,3,1,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/1
0.3,3,2,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/2
0.3,3,2,0,100,20,5,constant,geomean,0.19595917942265426,8,0,0,mixture/0.3/3/5/2
0.3,3,2,0,100,20,5,constant,safeguard,0.19595917942265426,8,0,0,mixture/0.3/3/5/2
0.3,3,2,0,100,20,5,constant,asw-pam,,4,0,0,mixture/0.3/3/5/2
0.3,3,2,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/2
0.3,3,3,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/3
0.3,3,3,0,100,20,5,constant,geomean,0.2545584412271572,3,1,1,mixture/0.3/3/5/3
0.3,3,3,0,100,20,5,constant,safeguard,0.2545584412271572,3,1,1,mixture/0.3/3/5/3
0.3,3,3,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/3
0.3,3,3,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/3
0.3,3,4,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/4
0.3,3,4,0,100,20,5,constant,geomean,0.22449944320643656,7,0,0,mixture/0.3/3/5/4
0.3,3,4,0,100,20,5,constant,safeguard,0.22449944320643656,7,0,0,mixture/0.3/3/5/4
0.3,3,4,0,100,20,5,constant,asw-pam,,2,0,0,mixture/0.3/3/5/4
0.3,3,4,0,100,20,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/4
0.3,3,5,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/5
0.3,3,5,0,100,20,5,constant,geomean,0.21447610589527225,5,0,0,mixture/0.3/3/5/5
0.3,3,5,0,100,20,5,constant,safeguard,0.21447610589527225,5,0,0,mixture/0.3/3/5/5
0.3,3,5,0,100,20,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/5
0.3,3,5,0,100,20,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/5
0.3,3,6,0,100,20,5,constant,stated,0.8320621088842551,1,0,0,mixture/0.3/3/5/6
