alpha,K,d,mixture_id,n,N,cost_scheme,algorithm,dataset_id,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
0.2,3,5,2,40,20,constant,single,0,1,1.0,4,0,0,,,mixture/0.2/3/5/2
0.2,3,5,2,40,20,constant,complete,0,1,1.0,4,0,0,,,mixture/0.2/3/5/2
0.2,3,5,2,40,20,constant,average,0,1,1.0,4,0,0,,,mixture/0.2/3/5/2
0.2,3,5,2,40,20,constant,pam,0,1,1.0,4,0,0,1,0,mixture/0.2/3/5/2
0.2,3,5,2,100,20,constant,single,0,1,1.0,4,0,0,,,mixture/0.2/3/5/2
0.2,3,5,2,100,20,constant,complete,0,1,1.0,4,0,0,,,mixture/0.2/3/5/2
0.2,3,5,2,100,20,constant,average,0,1,1.0,4,0,0,,,mixture/0.2/3/5/2
0.2,3,5,2,100,20,constant,pam,0,1,1.0,4,0,0,1,0,mixture/0.2/3/5/2
0.2,3,5,3,40,20,constant,single,0,0,0.8409939487575641,2,0,0,,,mixture/0.2/3/5/3
0.2,3,5,3,40,20,constant,complete,0,0,0.8409939487575641,2,0,0,,,mixture/0.2/3/5/3
0.2,3,5,3,40,20,constant,average,0,0,0.8409939487575641,2,0,0,,,mixture/0.2/3/5/3
0.2,3,5,3,40,20,constant,pam,0,0,0.8409939487575641,2,0,0,1,0,mixture/0.2/3/5/3
0.2,3,5,3,100,20,constant,single,0,1,1.0,3,1,1,,,mixture/0.2/3/5/3
0.2,3,5,3,100,20,constant,complete,0,1,1.0,3,1,1,,,mixture/0.2/3/5/3
0.2,3,5,3,100,20,constant,average,0,1,1.0,3,1,1,,,mixture/0.2/3/5/3
0.2,3,5,3,100,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.2/3/5/3
0.2,3,5,4,40,20,constant,single,0,1,1.0,2,0,0,,,mixture/0.2/3/5/4
0.2,3,5,4,40,20,constant,complete,0,1,1.0,2,0,0,,,mixture/0.2/3/5/4
0.2,3,5,4,40,20,constant,average,0,1,1.0,2,0,0,,,mixture/0.2/3/5/4
0.2,3,5,4,40,20,constant,pam,0,1,1.0,2,0,0,1,0,mixture/0.2/3/5/4
0.2,3,5,4,100,20,constant,single,0,1,1.0,3,1,1,,,mixture/0.2/3/5/4
0.2,3,5,4,100,20,constant,complete,0,1,1.0,3,1,1,,,mixture/0.2/3/5/4
0.2,3,5,4,100,20,constant,average,0,1,1.0,3,1,1,,,mixture/0.2/3/5/4
0.2,3,5,4,100,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.2/3/5/4
0.2,3,5,5,40,20,constant,single,0,0,0.6347430968192939,2,0,0,,,mixture/0.2/3/5/5
0.2,3,5,5,40,20,constant,complete,0,0,0.6347430968192939,2,0,0,,,mixture/0.2/3/5/5
0.2,3,5,5,40,20,constant,average,0,0,0.6347430968192939,2,0,0,,,mixture/0.2/3/5/5
0.2,3,5,5,40,20,constant,pam,0,0,0.6347430968192939,2,0,0,1,0,mixture/0.2/3/5/5
0.2,3,5,5,100,20,constant,single,0,0,0.8463739271053614,2,0,0,,,mixture/0.2/3/5/5
0.2,3,5,5,100,20,constant,complete,0,0,0.7245378760420441,2,0,0,,,mixture/0.2/3/5/5
0.2,3,5,5,100,20,constant,average,0,0,0.7245378760420441,2,0,0,,,mixture/0.2/3/5/5
0.2,3,5,5,100,20,constant,pam,0,0,0.8463739271053614,2,0,0,1,0,mixture/0.2/3/5/5
0.2,3,5,6,40,20,constant,single,0,0,0.45549908078295664,5,0,0,,,mixture/0.2/3/5/6
0.2,3,5,6,40,20,constant,complete,0,0,0.40487965710517637,5,0,0,,,mixture/0.2/3/5/6
0.2,3,5,6,40,20,constant,average,0,0,0.40487965710517637,5,0,0,,,mixture/0.2/3/5/6
0.2,3,5,6,40,20,constant,pam,0,0,0.8409939487575641,5,0,0,1,0,mixture/0.2/3/5/6
0.2,3,5,6,100,20,constant,single,0,0,0.41768826619964977,5,0,0,,,mixture/0.2/3/5/6
0.2,3,5,6,100,20,constant,complete,0,0,0.41768826619964977,5,0,0,,,mixture/0.2/3/5/6
0.2,3,5,6,100,20,constant,average,0,0,0.41768826619964977,5,0,0,,,mixture/0.2/3/5/6
0.2,3,5,6,100,20,constant,pam,0,1,1.0,5,0,0,1,0,mixture/0.2/3/5/6
0.2,3,5,7,40,20,constant,single,0,1,1.0,5,0,0,,,mixture/0.2/3/5/7
0.2,3,5,7,40,20,constant,complete,0,0,0.5129989015012816,5,0,0,,,mixture/0.2/3/5/7
0.2,3,5,7,40,20,constant,average,0,1,1.0,5,0,0,,,mixture/0.2/3/5/7
0.2,3,5,7,40,20,constant,pam,0,1,1.0,5,0,0,1,0,mixture/0.2/3/5/7
0.2,3,5,7,100,20,constant,single,0,1,1.0,4,0,0,,,mixture/0.2/3/5/7
0.2,3,5,7,100,20,constant,complete,0,1,1.0,4,0,0,,,mixture/0.2/3/5/7
0.2,3,5,7,100,20,constant,average,0,1,1.0,4,0,0,,,mixture/0.2/3/5/7
0.2,3,5,7,100,20,constant,pam,0,1,1.0,4,0,0,1,0,mixture/0.2/3/5/7
0.2,3,5,8,40,20,constant,single,0,0,0.41768826619964977,5,0,0,,,mixture/0.2/3/5/8
0.2,3,5,8,40,20,constant,complete,0,0,0.41768826619964977,5,0,0,,,mixture/0.2/3/5/8
0.2,3,5,8,40,20,constant,average,0,0,0.41768826619964977,5,0,0,,,mixture/0.2/3/5/8
0.2,3,5,8,40,20,constant,pam,0,0,0.41768826619964977,5,0,0,1,0,mixture/0.2/3/5/8
0.2,3,5,8,100,20,constant,single,0,0,0.45549908078295664,5,0,0,,,mixture/0.2/3/5/8
0.2,3,5,8,100,20,constant,complete,0,0,0.45549908078295664,5,0,0,,,mixture/0.2/3/5/8
0.2,3,5,8,100,20,constant,average,0,0,0.41768826619964977,5,0,0,,,mixture/0.2/3/5/8
0.2,3,5,8,100,20,constant,pam,0,1,1.0,5,0,0,1,0,mixture/0.2/3/5/8
0.2,3,5,9,40,20,constant,single,0,0,0.8379052369077307,3,1,0,,,mixture/0.2/3/5/9
0.2,3,5,9,40,20,constant,complete,0,0,0.8379052369077307,3,1,0,,,mixture/0.2/3/5/9
0.2,3,5,9,40,20,constant,average,0,0,0.8379052369077307,3,1,0,,,mixture/0.2/3/5/9
0.2,3,5,9,40,20,constant,pam,0,0,0.8379052369077307,3,1,0,1,0,mixture/0.2/3/5/9
0.2,3,5,9,100,20,constant,single,0,1,1.0,3,1,1,,,mixture/0.2/3/5/9
0.2,3,5,9,100,20,constant,complete,0,1,1.0,3,1,1,,,mixture/0.2/3/5/9
0.2,3,5,9,100,20,constant,average,0,1,1.0,3,1,1,,,mixture/0.2/3/5/9
0.2,3,5,9,100,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.2/3/5/9
0.3,2,5,0,40,20,constant,single,0,0,0.050104384133611804,7,0,0,,,mixture/0.3/2/5/0
0.3,2,5,0,40,20,constant,complete,0,0,0.11881625441696111,7,0,0,,,mixture/0.3/2/5/0
0.3,2,5,0,40,20,constant,average,0,0,0.1215323645970938,7,0,0,,,mixture/0.3/2/5/0
0.3,2,5,0,40,20,constant,pam,0,0,0.8000886033890796,7,0,0,1,0,mixture/0.3/2/5/0
0.3,2,5,0,100,20,constant,single,0,1,1.0,6,0,0,,,mixture/0.3/2/5/0
0.3,2,5,0,100,20,constant,complete,0,1,1.0,6,0,0,,,mixture/0.3/2/5/0
0.3,2,5,0,100,20,constant,average,0,1,1.0,6,0,0,,,mixture/0.3/2/5/0
0.3,2,5,0,100,20,constant,pam,0,0,0.6215139442231076,6,0,0,1,0,mixture/0.3/2/5/0
0.3,2,5,1,40,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/1
0.3,2,5,1,40,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/1
0.3,2,5,1,40,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/1
0.3,2,5,1,40,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/1
0.3,2,5,1,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/1
0.3,2,5,1,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/1
0.3,2,5,1,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/1
0.3,2,5,1,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/1
0.3,2,5,2,40,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/2
0.3,2,5,2,40,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/2
0.3,2,5,2,40,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/2
0.3,2,5,2,40,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/2
0.3,2,5,2,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/2
0.3,2,5,2,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/2
0.3,2,5,2,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/2
0.3,2,5,2,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/2
0.3,2,5,3,40,20,constant,single,0,1,1.0,5,0,0,,,mixture/0.3/2/5/3
0.3,2,5,3,40,20,constant,complete,0,0,0.8000886033890796,5,0,0,,,mixture/0.3/2/5/3
0.3,2,5,3,40,20,constant,average,0,1,1.0,5,0,0,,,mixture/0.3/2/5/3
0.3,2,5,3,40,20,constant,pam,0,0,0.8000886033890796,5,0,0,1,0,mixture/0.3/2/5/3
0.3,2,5,3,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/3
0.3,2,5,3,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/3
0.3,2,5,3,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/3
0.3,2,5,3,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/3
0.3,2,5,4,40,20,constant,single,0,0,-0.04575163398692798,10,0,0,,,mixture/0.3/2/5/4
0.3,2,5,4,40,20,constant,complete,0,0,0.7990201536577218,10,0,0,,,mixture/0.3/2/5/4
0.3,2,5,4,40,20,constant,average,0,0,0.7990201536577218,10,0,0,,,mixture/0.3/2/5/4
0.3,2,5,4,40,20,constant,pam,0,0,0.4633957248864769,10,0,0,1,0,mixture/0.3/2/5/4
0.3,2,5,4,100,20,constant,single,0,1,1.0,3,0,0,,,mixture/0.3/2/5/4
0.3,2,5,4,100,20,constant,complete,0,1,1.0,3,0,0,,,mixture/0.3/2/5/4
0.3,2,5,4,100,20,constant,average,0,1,1.0,3,0,0,,,mixture/0.3/2/5/4
0.3,2,5,4,100,20,constant,pam,0,1,1.0,3,0,0,0,1,mixture/0.3/2/5/4
0.3,2,5,5,40,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/5
0.3,2,5,5,40,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/5
0.3,2,5,5,40,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/5
0.3,2,5,5,40,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/5
0.3,2,5,5,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/5
0.3,2,5,5,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/5
0.3,2,5,5,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/5
0.3,2,5,5,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/5
0.3,2,5,6,40,20,constant,single,0,1,1.0,3,0,0,,,mixture/0.3/2/5/6
0.3,2,5,6,40,20,constant,complete,0,1,1.0,3,0,0,,,mixture/0.3/2/5/6
0.3,2,5,6,40,20,constant,average,0,1,1.0,3,0,0,,,mixture/0.3/2/5/6
0.3,2,5,6,40,20,constant,pam,0,0,0.7999113180356945,3,0,0,1,0,mixture/0.3/2/5/6
0.3,2,5,6,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/6
0.3,2,5,6,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/6
0.3,2,5,6,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/6
0.3,2,5,6,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/6
0.3,2,5,7,40,20,constant,single,0,1,1.0,3,0,0,,,mixture/0.3/2/5/7
0.3,2,5,7,40,20,constant,complete,0,1,1.0,3,0,0,,,mixture/0.3/2/5/7
0.3,2,5,7,40,20,constant,average,0,1,1.0,3,0,0,,,mixture/0.3/2/5/7
0.3,2,5,7,40,20,constant,pam,0,1,1.0,3,0,0,1,0,mixture/0.3/2/5/7
0.3,2,5,7,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/7
0.3,2,5,7,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/7
0.3,2,5,7,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/7
0.3,2,5,7,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/7
0.3,2,5,8,40,20,constant,single,0,0,0.08496732026143802,5,0,0,,,mixture/0.3/2/5/8
0.3,2,5,8,40,20,constant,complete,0,0,-0.047210778309765014,5,0,0,,,mixture/0.3/2/5/8
0.3,2,5,8,40,20,constant,average,0,0,0.08496732026143802,5,0,0,,,mixture/0.3/2/5/8
0.3,2,5,8,40,20,constant,pam,0,0,0.7990201536577218,5,0,0,1,0,mixture/0.3/2/5/8
0.3,2,5,8,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/8
0.3,2,5,8,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/8
0.3,2,5,8,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/8
0.3,2,5,8,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/8
0.3,2,5,9,40,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/9
0.3,2,5,9,40,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/9
0.3,2,5,9,40,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/9
0.3,2,5,9,40,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/9
0.3,2,5,9,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.3/2/5/9
0.3,2,5,9,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.3/2/5/9
0.3,2,5,9,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.3/2/5/9
0.3,2,5,9,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.3/2/5/9
0.3,3,5,0,40,20,constant,single,0,0,0.6085612910610049,5,0,0,,,mixture/0.3/3/5/0
0.3,3,5,0,40,20,constant,complete,0,0,0.5615207093404592,5,0,0,,,mixture/0.3/3/5/0
0.3,3,5,0,40,20,constant,average,0,0,0.7416244282358759,5,0,0,,,mixture/0.3/3/5/0
0.3,3,5,0,40,20,constant,pam,0,0,0.7416244282358759,5,0,0,1,0,mixture/0.3/3/5/0
0.3,3,5,0,100,20,constant,single,0,0,0.40631184251640456,3,1,0,,,mixture/0.3/3/5/0
0.3,3,5,0,100,20,constant,complete,0,1,1.0,3,1,1,,,mixture/0.3/3/5/0
0.3,3,5,0,100,20,constant,average,0,1,1.0,3,1,1,,,mixture/0.3/3/5/0
0.3,3,5,0,100,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.3/3/5/0
0.3,3,5,1,40,20,constant,single,0,1,1.0,2,0,0,,,mixture/0.3/3/5/1
0.3,3,5,1,40,20,constant,complete,0,1,1.0,2,0,0,,,mixture/0.3/3/5/1
0.3,3,5,1,40,20,constant,average,0,1,1.0,2,0,0,,,mixture/0.3/3/5/1
0.3,3,5,1,40,20,constant,pam,0,1,1.0,2,0,0,1,0,mixture/0.3/3/5/1
0.3,3,5,1,100,20,constant,single,0,1,1.0,2,0,0,,,mixture/0.3/3/5/1
0.3,3,5,1,100,20,constant,complete,0,1,1.0,2,0,0,,,mixture/0.3/3/5/1
0.3,3,5,1,100,20,constant,average,0,1,1.0,2,0,0,,,mixture/0.3/3/5/1
0.3,3,5,1,100,20,constant,pam,0,1,1.0,2,0,0,1,0,mixture/0.3/3/5/1
0.3,3,5,2,40,20,constant,single,0,0,0.31023752722746606,2,0,0,,,mixture/0.3/3/5/2
0.3,3,5,2,40,20,constant,complete,0,0,0.33263083948015454,2,0,0,,,mixture/0.3/3/5/2
0.3,3,5,2,40,20,constant,average,0,0,0.27706675890695265,2,0,0,,,mixture/0.3/3/5/2
0.3,3,5,2,40,20,constant,pam,0,0,0.3090497198044593,2,0,0,1,0,mixture/0.3/3/5/2
0.3,3,5,2,100,20,constant,single,0,0,0.31023752722746606,8,0,0,,,mixture/0.3/3/5/2
0.3,3,5,2,100,20,constant,complete,0,0,0.5995785036880927,8,0,0,,,mixture/0.3/3/5/2
0.3,3,5,2,100,20,constant,average,0,0,0.26711668273866923,8,0,0,,,mixture/0.3/3/5/2
0.3,3,5,2,100,20,constant,pam,0,0,0.5255083838744202,8,0,0,1,0,mixture/0.3/3/5/2
0.3,3,5,3,40,20,constant,single,0,1,1.0,6,0,0,,,mixture/0.3/3/5/3
0.3,3,5,3,40,20,constant,complete,0,0,0.678933533608712,6,0,0,,,mixture/0.3/3/5/3
0.3,3,5,3,40,20,constant,average,0,1,1.0,6,0,0,,,mixture/0.3/3/5/3
0.3,3,5,3,40,20,constant,pam,0,0,0.7565351101998975,6,0,0,1,0,mixture/0.3/3/5/3
0.3,3,5,3,100,20,constant,single,0,1,1.0,3,1,1,,,mixture/0.3/3/5/3
0.3,3,5,3,100,20,constant,complete,0,1,1.0,3,1,1,,,mixture/0.3/3/5/3
0.3,3,5,3,100,20,constant,average,0,1,1.0,3,1,1,,,mixture/0.3/3/5/3
0.3,3,5,3,100,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.3/3/5/3
0.3,3,5,4,40,20,constant,single,0,0,0.6538321389529941,3,1,0,,,mixture/0.3/3/5/4
0.3,3,5,4,40,20,constant,complete,0,0,0.7630036173132094,3,1,0,,,mixture/0.3/3/5/4
0.3,3,5,4,40,20,constant,average,0,0,0.6538321389529941,3,1,0,,,mixture/0.3/3/5/4
0.3,3,5,4,40,20,constant,pam,0,0,0.6538321389529941,3,1,0,1,0,mixture/0.3/3/5/4
0.3,3,5,4,100,20,constant,single,0,0,0.6462236704294192,7,0,0,,,mixture/0.3/3/5/4
0.3,3,5,4,100,20,constant,complete,0,0,0.7630036173132094,7,0,0,,,mixture/0.3/3/5/4
0.3,3,5,4,100,20,constant,average,0,0,0.7630036173132094,7,0,0,,,mixture/0.3/3/5/4
0.3,3,5,4,100,20,constant,pam,0,0,0.7393039790445304,7,0,0,1,0,mixture/0.3/3/5/4
0.3,3,5,5,40,20,constant,single,0,0,0.03553299492385789,8,0,0,,,mixture/0.3/3/5/5
0.3,3,5,5,40,20,constant,complete,0,0,0.5899772209567198,8,0,0,,,mixture/0.3/3/5/5
0.3,3,5,5,40,20,constant,average,0,0,0.5899772209567198,8,0,0,,,mixture/0.3/3/5/5
0.3,3,5,5,40,20,constant,pam,0,0,0.732360097323601,8,0,0,1,0,mixture/0.3/3/5/5
0.3,3,5,5,100,20,constant,single,0,1,1.0,5,0,0,,,mixture/0.3/3/5/5
0.3,3,5,5,100,20,constant,complete,0,1,1.0,5,0,0,,,mixture/0.3/3/5/5
0.3,3,5,5,100,20,constant,average,0,1,1.0,5,0,0,,,mixture/0.3/3/5/5
0.3,3,5,5,100,20,constant,pam,0,1,1.0,5,0,0,1,0,mixture/0.3/3/5/5
0.3,3,5,6,40,20,constant,single,0,0,0.7341727876880028,3,1,0,,,mixture/0.3/3/5/6
0.3,3,5,6,40,20,constant,complete,0,0,0.7341727876880028,3,1,0,,,mixture/0.3/3/5/6
0.3,3,5,6,40,20,constant,average,0,0,0.7341727876880028,3,1,0,,,mixture/0.3/3/5/6
0.3,3,5,6,40,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.3/3/5/6
0.3,3,5,6,100,20,constant,single,0,1,1.0,3,1,1,,,mixture/0.3/3/5/6
0.3,3,5,6,100,20,constant,complete,0,1,1.0,3,1,1,,,mixture/0.3/3/5/6
0.3,3,5,6,100,20,constant,average,0,1,1.0,3,1,1,,,mixture/0.3/3/5/6
0.3,3,5,6,100,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.3/3/5/6
0.3,3,5,7,40,20,constant,single,0,0,0.16184687775708265,4,0,0,,,mixture/0.3/3/5/7
0.3,3,5,7,40,20,constant,complete,0,0,0.8761408083441982,4,0,0,,,mixture/0.3/3/5/7
0.3,3,5,7,40,20,constant,average,0,0,0.8761408083441982,4,0,0,,,mixture/0.3/3/5/7
0.3,3,5,7,40,20,constant,pam,0,0,0.706267094779403,4,0,0,1,0,mixture/0.3/3/5/7
0.3,3,5,7,100,20,constant,single,0,1,1.0,4,0,0,,,mixture/0.3/3/5/7
0.3,3,5,7,100,20,constant,complete,0,0,0.678933533608712,4,0,0,,,mixture/0.3/3/5/7
0.3,3,5,7,100,20,constant,average,0,1,1.0,4,0,0,,,mixture/0.3/3/5/7
0.3,3,5,7,100,20,constant,pam,0,1,1.0,4,0,0,1,0,mixture/0.3/3/5/7
0.3,3,5,8,40,20,constant,single,0,1,1.0,7,0,0,,,mixture/0.3/3/5/8
0.3,3,5,8,40,20,constant,complete,0,0,0.7109420713867759,7,0,0,,,mixture/0.3/3/5/8
0.3,3,5,8,40,20,constant,average,0,0,0.7109420713867759,7,0,0,,,mixture/0.3/3/5/8
0.3,3,5,8,40,20,constant,pam,0,0,0.8460826293253095,7,0,0,1,0,mixture/0.3/3/5/8
0.3,3,5,8,100,20,constant,single,0,1,1.0,4,0,0,,,mixture/0.3/3/5/8
0.3,3,5,8,100,20,constant,complete,0,0,0.395118500176866,4,0,0,,,mixture/0.3/3/5/8
0.3,3,5,8,100,20,constant,average,0,1,1.0,4,0,0,,,mixture/0.3/3/5/8
0.3,3,5,8,100,20,constant,pam,0,0,0.8460826293253095,4,0,0,1,0,mixture/0.3/3/5/8
0.3,3,5,9,40,20,constant,single,0,1,1.0,3,1,1,,,mixture/0.3/3/5/9
0.3,3,5,9,40,20,constant,complete,0,1,1.0,3,1,1,,,mixture/0.3/3/5/9
0.3,3,5,9,40,20,constant,average,0,1,1.0,3,1,1,,,mixture/0.3/3/5/9
0.3,3,5,9,40,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.3/3/5/9
0.3,3,5,9,100,20,constant,single,0,1,1.0,3,1,1,,,mixture/0.3/3/5/9
0.3,3,5,9,100,20,constant,complete,0,1,1.0,3,1,1,,,mixture/0.3/3/5/9
0.3,3,5,9,100,20,constant,average,0,1,1.0,3,1,1,,,mixture/0.3/3/5/9
0.3,3,5,9,100,20,constant,pam,0,1,1.0,3,1,1,1,0,mixture/0.3/3/5/9
0.4,2,5,0,40,20,constant,single,0,0,-0.05568445475638065,3,0,0,,,mixture/0.4/2/5/0
0.4,2,5,0,40,20,constant,complete,0,1,1.0,3,0,0,,,mixture/0.4/2/5/0
0.4,2,5,0,40,20,constant,average,0,1,1.0,3,0,0,,,mixture/0.4/2/5/0
0.4,2,5,0,40,20,constant,pam,0,1,1.0,3,0,0,1,0,mixture/0.4/2/5/0
0.4,2,5,0,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/0
0.4,2,5,0,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/0
0.4,2,5,0,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/0
0.4,2,5,0,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/0
0.4,2,5,1,40,20,constant,single,0,1,1.0,4,0,0,,,mixture/0.4/2/5/1
0.4,2,5,1,40,20,constant,complete,0,0,0.008803390935767983,4,0,0,,,mixture/0.4/2/5/1
0.4,2,5,1,40,20,constant,average,0,0,-0.07023411371237438,4,0,0,,,mixture/0.4/2/5/1
0.4,2,5,1,40,20,constant,pam,0,0,0.06489994591671182,4,0,0,1,0,mixture/0.4/2/5/1
0.4,2,5,1,100,20,constant,single,0,1,1.0,3,0,0,,,mixture/0.4/2/5/1
0.4,2,5,1,100,20,constant,complete,0,1,1.0,3,0,0,,,mixture/0.4/2/5/1
0.4,2,5,1,100,20,constant,average,0,1,1.0,3,0,0,,,mixture/0.4/2/5/1
0.4,2,5,1,100,20,constant,pam,0,1,1.0,3,0,0,1,0,mixture/0.4/2/5/1
0.4,2,5,2,40,20,constant,single,0,0,0.050104384133611804,7,0,0,,,mixture/0.4/2/5/2
0.4,2,5,2,40,20,constant,complete,0,1,1.0,7,0,0,,,mixture/0.4/2/5/2
0.4,2,5,2,40,20,constant,average,0,1,1.0,7,0,0,,,mixture/0.4/2/5/2
0.4,2,5,2,40,20,constant,pam,0,0,0.7999113180356945,7,0,0,1,0,mixture/0.4/2/5/2
0.4,2,5,2,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/2
0.4,2,5,2,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/2
0.4,2,5,2,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/2
0.4,2,5,2,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/2
0.4,2,5,3,40,20,constant,single,0,0,0.7999113180356945,7,0,0,,,mixture/0.4/2/5/3
0.4,2,5,3,40,20,constant,complete,0,1,1.0,7,0,0,,,mixture/0.4/2/5/3
0.4,2,5,3,40,20,constant,average,0,0,0.7999113180356945,7,0,0,,,mixture/0.4/2/5/3
0.4,2,5,3,40,20,constant,pam,0,0,0.7999113180356945,7,0,0,1,0,mixture/0.4/2/5/3
0.4,2,5,3,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/3
0.4,2,5,3,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/3
0.4,2,5,3,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/3
0.4,2,5,3,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/3
0.4,2,5,4,40,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,40,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,40,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,40,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/4
0.4,2,5,4,100,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,100,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,100,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/4
0.4,2,5,4,100,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/4
0.4,2,5,5,40,20,constant,single,0,1,1.0,2,1,1,,,mixture/0.4/2/5/5
0.4,2,5,5,40,20,constant,complete,0,1,1.0,2,1,1,,,mixture/0.4/2/5/5
0.4,2,5,5,40,20,constant,average,0,1,1.0,2,1,1,,,mixture/0.4/2/5/5
0.4,2,5,5,40,20,constant,pam,0,1,1.0,2,1,1,1,0,mixture/0.4/2/5/5
