alpha,K,mixture_id,dataset_id,n,N,d,cost_scheme,rule,threshold,k_hat,k_correct,exact_recovery,mixture_key
0.2,3,9,0,1000,800,5,constant,safeguard,0.16641483214823727,3,1,1,mixture/0.2/3/5/9
0.2,3,9,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/9
0.2,3,10,0,1000,800,5,constant,safeguard,0.23618324974990376,2,0,0,mixture/0.2/3/5/10
0.2,3,10,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/10
0.2,3,11,0,1000,800,5,constant,safeguard,0.45578220351252613,3,1,1,mixture/0.2/3/5/11
0.2,3,11,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/11
0.2,3,12,0,1000,800,5,constant,safeguard,0.30537979507614665,3,1,1,mixture/0.2/3/5/12
0.2,3,12,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/12
0.2,3,13,0,1000,800,5,constant,safeguard,0.3917325086650946,3,1,1,mixture/0.2/3/5/13
0.2,3,13,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/13
0.2,3,14,0,1000,800,5,constant,safeguard,0.45120722530913815,3,1,1,mixture/0.2/3/5/14
0.2,3,14,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/14
0.2,3,15,0,1000,800,5,constant,safeguard,0.19329282909314155,3,1,1,mixture/0.2/3/5/15
0.2,3,15,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/15
0.2,3,16,0,1000,800,5,constant,safeguard,0.1944222209522357,4,0,0,mixture/0.2/3/5/16
0.2,3,16,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/16
0.2,3,17,0,1000,800,5,constant,safeguard,0.13278554138158272,3,1,1,mixture/0.2/3/5/17
0.2,3,17,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/17
0.2,3,18,0,1000,800,5,constant,safeguard,0.22188644286431636,3,1,1,mixture/0.2/3/5/18
0.2,3,18,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/18
0.2,3,19,0,1000,800,5,constant,safeguard,0.23675512202532725,3,1,1,mixture/0.2/3/5/19
0.2,3,19,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/19
0.2,3,20,0,1000,800,5,constant,safeguard,0.3688576176481548,3,1,1,mixture/0.2/3/5/20
0.2,3,20,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/20
0.2,3,21,0,1000,800,5,constant,safeguard,0.2070177637033055,3,1,1,mixture/0.2/3/5/21
0.2,3,21,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/21
0.2,3,22,0,1000,800,5,constant,safeguard,0.12638377286859256,3,1,1,mixture/0.2/3/5/22
0.2,3,22,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/22
0.2,3,23,0,1000,800,5,constant,safeguard,0.27392681992785445,3,1,1,mixture/0.2/3/5/23
0.2,3,23,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/23
0.2,3,24,0,1000,800,5,constant,safeguard,0.1818553835846716,3,1,1,mixture/0.2/3/5/24
0.2,3,24,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/24
0.2,3,25,0,1000,800,5,constant,safeguard,0.29908920004648826,3,1,1,mixture/0.2/3/5/25
0.2,3,25,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/25
0.2,3,26,0,1000,800,5,constant,safeguard,0.4260448451905043,3,1,1,mixture/0.2/3/5/26
0.2,3,26,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/26
0.2,3,27,0,1000,800,5,constant,safeguard,0.18986159544060055,3,1,1,mixture/0.2/3/5/27
0.2,3,27,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/27
0.2,3,28,0,1000,800,5,constant,safeguard,0.16412734304654325,3,1,1,mixture/0.2/3/5/28
0.2,3,28,0,1000,800,5,constant,asw-pam,,3,1,1,mixture/0.2/3/5/28
0.2,3,29,0,1000,800,5,constant,safeguard,0.20415840232618795,3,1,1,mixture/0.2/3/5/29
0.2,3,29,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/3/5/29
0.2,4,0,0,1000,800,5,constant,safeguard,0.19043346771602407,4,1,1,mixture/0.2/4/5/0
0.2,4,0,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/0
0.2,4,1,0,1000,800,5,constant,safeguard,0.2579143962159966,4,1,1,mixture/0.2/4/5/1
0.2,4,1,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/4/5/1
0.2,4,2,0,1000,800,5,constant,safeguard,0.32253596333885154,4,1,1,mixture/0.2/4/5/2
0.2,4,2,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/2
0.2,4,3,0,1000,800,5,constant,safeguard,0.11574109036984234,4,1,1,mixture/0.2/4/5/3
0.2,4,3,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/3
0.2,4,4,0,1000,800,5,constant,safeguard,0.13711309200802094,4,1,1,mixture/0.2/4/5/4
0.2,4,4,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/4/5/4
0.2,4,5,0,1000,800,5,constant,safeguard,0.35341706621172037,3,0,0,mixture/0.2/4/5/5
0.2,4,5,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/4/5/5
0.2,4,6,0,1000,800,5,constant,safeguard,0.2756424367541249,4,1,1,mixture/0.2/4/5/6
0.2,4,6,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/6
0.2,4,7,0,1000,800,5,constant,safeguard,0.3974512314193296,4,1,1,mixture/0.2/4/5/7
0.2,4,7,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/4/5/7
0.2,4,8,0,1000,800,5,constant,safeguard,0.15326176981349687,4,1,1,mixture/0.2/4/5/8
0.2,4,8,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/4/5/8
0.2,4,9,0,1000,800,5,constant,safeguard,0.25162380118633815,4,1,1,mixture/0.2/4/5/9
0.2,4,9,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/9
0.2,4,10,0,1000,800,5,constant,safeguard,0.19729593502110604,4,1,1,mixture/0.2/4/5/10
0.2,4,10,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/10
0.2,4,11,0,1000,800,5,constant,safeguard,0.14239619658045044,4,1,1,mixture/0.2/4/5/11
0.2,4,11,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/11
0.2,4,12,0,1000,800,5,constant,safeguard,0.14468368568214443,4,1,1,mixture/0.2/4/5/12
0.2,4,12,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/12
0.2,4,13,0,1000,800,5,constant,safeguard,0.13896496292790947,4,1,1,mixture/0.2/4/5/13
0.2,4,13,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/13
0.2,4,14,0,1000,800,5,constant,safeguard,0.11061645447219873,4,1,1,mixture/0.2/4/5/14
0.2,4,14,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/14
0.2,4,15,0,1000,800,5,constant,safeguard,0.2624893744193845,4,1,1,mixture/0.2/4/5/15
0.2,4,15,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/15
0.2,4,16,0,1000,800,5,constant,safeguard,0.1629835984956963,4,1,1,mixture/0.2/4/5/16
0.2,4,16,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/4/5/16
0.2,4,17,0,1000,800,5,constant,safeguard,0.3288265583685101,4,1,1,mixture/0.2/4/5/17
0.2,4,17,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/4/5/17
0.2,4,18,0,1000,800,5,constant,safeguard,0.15336231610144643,4,1,1,mixture/0.2/4/5/18
0.2,4,18,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/4/5/18
0.2,4,19,0,1000,800,5,constant,safeguard,0.13959942693292124,4,1,1,mixture/0.2/4/5/19
0.2,4,19,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/19
0.2,4,20,0,1000,800,5,constant,safeguard,0.31567349603376965,4,1,1,mixture/0.2/4/5/20
0.2,4,20,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/20
0.2,4,21,0,1000,800,5,constant,safeguard,0.12939860895697455,4,1,1,mixture/0.2/4/5/21
0.2,4,21,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/21
0.2,4,22,0,1000,800,5,constant,safeguard,0.21559584783465785,4,1,1,mixture/0.2/4/5/22
0.2,4,22,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/22
0.2,4,23,0,1000,800,5,constant,safeguard,0.30423605052529973,4,1,1,mixture/0.2/4/5/23
0.2,4,23,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/4/5/23
0.2,4,24,0,1000,800,5,constant,safeguard,0.140399430198274,4,1,1,mixture/0.2/4/5/24
0.2,4,24,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/24
0.2,4,25,0,1000,800,5,constant,safeguard,0.2138802310083874,4,1,1,mixture/0.2/4/5/25
0.2,4,25,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/4/5/25
0.2,4,26,0,1000,800,5,constant,safeguard,0.16641483214823727,16,0,0,mixture/0.2/4/5/26
0.2,4,26,0,1000,800,5,constant,asw-pam,,4,1,0,mixture/0.2/4/5/26
0.2,4,27,0,1000,800,5,constant,safeguard,0.204158402326188,4,1,1,mixture/0.2/4/5/27
0.2,4,27,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/27
0.2,4,28,0,1000,800,5,constant,safeguard,0.14353994113129742,4,1,1,mixture/0.2/4/5/28
0.2,4,28,0,1000,800,5,constant,asw-pam,,4,1,1,mixture/0.2/4/5/28
0.2,4,29,0,1000,800,5,constant,safeguard,0.15612113119061435,4,1,1,mixture/0.2/4/5/29
0.2,4,29,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/4/5/29
0.2,5,0,0,1000,800,5,constant,safeguard,0.1469711747838384,5,1,1,mixture/0.2/5/5/0
0.2,5,0,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/0
0.2,5,1,0,1000,800,5,constant,safeguard,0.12238066694062809,5,1,1,mixture/0.2/5/5/1
0.2,5,1,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/1
0.2,5,2,0,1000,800,5,constant,safeguard,0.19565275362232945,5,1,1,mixture/0.2/5/5/2
0.2,5,2,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/5/5/2
0.2,5,3,0,1000,800,5,constant,safeguard,0.20072716867364698,5,1,1,mixture/0.2/5/5/3
0.2,5,3,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/3
0.2,5,4,0,1000,800,5,constant,safeguard,0.11723381646181662,5,1,1,mixture/0.2/5/5/4
0.2,5,4,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/5/5/4
0.2,5,5,0,1000,800,5,constant,safeguard,0.23618324974990368,5,1,1,mixture/0.2/5/5/5
0.2,5,5,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/5
0.2,5,6,0,1000,800,5,constant,safeguard,0.3768638295040837,5,1,1,mixture/0.2/5/5/6
0.2,5,6,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/6
0.2,5,7,0,1000,800,5,constant,safeguard,0.16188885075878456,5,1,1,mixture/0.2/5/5/7
0.2,5,7,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/5/5/7
0.2,5,8,0,1000,800,5,constant,safeguard,0.12961481396815716,5,1,1,mixture/0.2/5/5/8
0.2,5,8,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/5/5/8
0.2,5,9,0,1000,800,5,constant,safeguard,0.1091054535758869,5,1,1,mixture/0.2/5/5/9
0.2,5,9,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/9
0.2,5,10,0,1000,800,5,constant,safeguard,0.21331666601557403,4,0,0,mixture/0.2/5/5/10
0.2,5,10,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/5/5/10
0.2,5,11,0,1000,800,5,constant,safeguard,0.13438998472452152,5,1,1,mixture/0.2/5/5/11
0.2,5,11,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/5/5/11
0.2,5,12,0,1000,800,5,constant,safeguard,0.11094322143215818,5,1,1,mixture/0.2/5/5/12
0.2,5,12,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/12
0.2,5,13,0,1000,800,5,constant,safeguard,0.272211203101584,5,1,1,mixture/0.2/5/5/13
0.2,5,13,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/5/5/13
0.2,5,14,0,1000,800,5,constant,safeguard,0.12236012422353947,5,1,1,mixture/0.2/5/5/14
0.2,5,14,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/14
0.2,5,15,0,1000,800,5,constant,safeguard,0.20758963597872895,4,0,0,mixture/0.2/5/5/15
0.2,5,15,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/5/5/15
0.2,5,16,0,1000,800,5,constant,safeguard,0.15554925891519084,5,1,1,mixture/0.2/5/5/16
0.2,5,16,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/5/5/16
0.2,5,17,0,1000,800,5,constant,safeguard,0.12924313424571005,5,1,1,mixture/0.2/5/5/17
0.2,5,17,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/17
0.2,5,18,0,1000,800,5,constant,safeguard,0.15497738663976734,5,1,1,mixture/0.2/5/5/18
0.2,5,18,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/5/5/18
0.2,5,19,0,1000,800,5,constant,safeguard,0.16698670442366073,5,1,1,mixture/0.2/5/5/19
0.2,5,19,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/19
0.2,5,20,0,1000,800,5,constant,safeguard,0.3459827266312149,3,0,0,mixture/0.2/5/5/20
0.2,5,20,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/5/5/20
0.2,5,21,0,1000,800,5,constant,safeguard,0.2031748015872047,5,1,1,mixture/0.2/5/5/21
0.2,5,21,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/21
0.2,5,22,0,1000,800,5,constant,safeguard,0.18814597861433008,5,1,1,mixture/0.2/5/5/22
0.2,5,22,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/22
0.2,5,23,0,1000,800,5,constant,safeguard,0.13896496292790947,5,1,1,mixture/0.2/5/5/23
0.2,5,23,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/5/5/23
0.2,5,24,0,1000,800,5,constant,safeguard,0.19729593502110604,5,1,1,mixture/0.2/5/5/24
0.2,5,24,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/24
0.2,5,25,0,1000,800,5,constant,safeguard,0.19901155184737654,19,0,0,mixture/0.2/5/5/25
0.2,5,25,0,1000,800,5,constant,asw-pam,,5,1,0,mixture/0.2/5/5/25
0.2,5,26,0,1000,800,5,constant,safeguard,0.1778522776567072,5,1,1,mixture/0.2/5/5/26
0.2,5,26,0,1000,800,5,constant,asw-pam,,5,1,1,mixture/0.2/5/5/26
0.2,5,27,0,1000,800,5,constant,safeguard,0.10865573233046419,5,1,1,mixture/0.2/5/5/27
0.2,5,27,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/5/5/27
0.2,5,28,0,1000,800,5,constant,safeguard,0.3099547732795347,4,0,0,mixture/0.2/5/5/28
0.2,5,28,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/5/5/28
0.2,5,29,0,1000,800,5,constant,safeguard,0.18471474496178913,5,1,1,mixture/0.2/5/5/29
0.2,5,29,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/5/5/29
0.2,6,0,0,1000,800,5,constant,safeguard,0.24190197250413864,6,1,1,mixture/0.2/6/5/0
0.2,6,0,0,1000,800,5,constant,asw-pam,,6,1,1,mixture/0.2/6/5/0
0.2,6,1,0,1000,800,5,constant,safeguard,0.1604992211819109,6,1,1,mixture/0.2/6/5/1
0.2,6,1,0,1000,800,5,constant,asw-pam,,6,1,1,mixture/0.2/6/5/1
0.2,6,2,0,1000,800,5,constant,safeguard,0.15612113119061435,6,1,1,mixture/0.2/6/5/2
0.2,6,2,0,1000,800,5,constant,asw-pam,,6,1,1,mixture/0.2/6/5/2
0.2,6,3,0,1000,800,5,constant,safeguard,0.18757410633890656,6,1,1,mixture/0.2/6/5/3
0.2,6,3,0,1000,800,5,constant,asw-pam,,6,1,1,mixture/0.2/6/5/3
0.2,6,4,0,1000,800,5,constant,safeguard,0.3070954119024172,5,0,0,mixture/0.2/6/5/4
0.2,6,4,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/6/5/4
0.2,6,5,0,1000,800,5,constant,safeguard,0.3099547732795347,5,0,0,mixture/0.2/6/5/5
0.2,6,5,0,1000,800,5,constant,asw-pam,,5,0,0,mixture/0.2/6/5/5
0.2,6,6,0,1000,800,5,constant,safeguard,0.11634431657799195,6,1,1,mixture/0.2/6/5/6
0.2,6,6,0,1000,800,5,constant,asw-pam,,6,1,1,mixture/0.2/6/5/6
0.2,6,7,0,1000,800,5,constant,safeguard,0.11478675881825381,7,0,0,mixture/0.2/6/5/7
0.2,6,7,0,1000,800,5,constant,asw-pam,,3,0,0,mixture/0.2/6/5/7
0.2,6,8,0,1000,800,5,constant,safeguard,0.15497738663976734,6,1,1,mixture/0.2/6/5/8
0.2,6,8,0,1000,800,5,constant,asw-pam,,6,1,1,mixture/0.2/6/5/8
0.2,6,9,0,1000,800,5,constant,safeguard,0.25048005663549117,5,0,0,mixture/0.2/6/5/9
0.2,6,9,0,1000,800,5,constant,asw-pam,,6,1,0,mixture/0.2/6/5/9
0.2,6,10,0,1000,800,5,constant,safeguard,0.16927419352535475,6,1,1,mixture/0.2/6/5/10
0.2,6,10,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/6/5/10
0.2,6,11,0,1000,800,5,constant,safeguard,0.2813611595083599,4,0,0,mixture/0.2/6/5/11
0.2,6,11,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/6/5/11
0.2,6,12,0,1000,800,5,constant,safeguard,0.3877294027371301,5,0,0,mixture/0.2/6/5/12
0.2,6,12,0,1000,800,5,constant,asw-pam,,5,0,0,mixture/0.2/6/5/12
0.2,6,13,0,1000,800,5,constant,safeguard,0.38601378591085955,4,0,0,mixture/0.2/6/5/13
0.2,6,13,0,1000,800,5,constant,asw-pam,,2,0,0,mixture/0.2/6/5/13
0.2,6,14,0,1000,800,5,constant,safeguard,0.2407582279532917,6,1,1,mixture/0.2/6/5/14
0.2,6,14,0,1000,800,5,constant,asw-pam,,6,1,1,mixture/0.2/6/5/14
0.2,6,15,0,1000,800,5,constant,safeguard,0.21845520921177536,5,0,0,mixture/0.2/6/5/15
0.2,6,15,0,1000,800,5,constant,asw-pam,,4,0,0,mixture/0.2/6/5/15
0.2,6,16,0,1000,800,5,constant,safeguard,0.2968017109447943,6,1,1,mixture/0.2/6/5/16
0.2,6,16,0,1000,800,5,constant,asw-pam,,6,1,1,mixture/0.2/6/5/16
