alpha,K,d,mixture_id,n,N,cost_scheme,algorithm,dataset_id,exact_recovery,ari,mixture_key
3.0,4,3125,1,50,800,constant-mc,pam,0,0,0.17231852446234433,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,0,0,0.0023176361752034044,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,0,0,0.8855778973994745,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,0,0,0.4160574888950231,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,0,0,0.00221126352702729,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,average,0,0,0.9665098213833309,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,pam,0,0,0.4624419423125813,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,single,0,0,0.00221126352702729,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,average,0,0,0.988903737332166,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,pam,0,0,0.5244477481931652,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,single,0,0,0.00221126352702729,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,average,0,0,0.9879383891133611,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,pam,0,0,0.895504558450642,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,single,0,0,0.00221126352702729,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,pam,0,0,0.8985658751955978,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,single,0,0,0.00221126352702729,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,pam,0,0,0.9350670793979535,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,single,0,0,0.28278170025297306,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,pam,0,0,0.9673660867986568,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,single,0,0,0.28189192753940406,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,pam,0,0,0.9519821221337009,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,single,0,0,0.28189192753940406,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,pam,0,0,0.9890351938128286,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,single,0,0,0.28189192753940406,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,average,0,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,pam,0,0,0.9938535429906249,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,single,1,0,0.002450132286070354,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,average,1,0,0.5735612886517881,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,pam,1,0,0.10085446669797586,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,1,0,0.0030384089961623542,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,1,0,0.8579042102694123,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,1,0,0.36856469726440655,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,1,0,0.0030384089961623542,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,average,1,0,0.9461194798294661,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,pam,1,0,0.44372435777007285,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,single,1,0,0.0027849974902765693,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,average,1,0,0.9735965644038,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,pam,1,0,0.4577904595443634,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,single,1,0,0.0034232218940544366,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,average,1,0,0.9797678218658455,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,pam,1,0,0.48510708630988253,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,single,1,0,0.002549686806239769,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,pam,1,0,0.9126077093599348,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,single,1,0,0.002549686806239769,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,average,1,0,0.9954151488160703,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,pam,1,0,0.9515937789187184,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,single,1,0,0.002549686806239769,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,pam,1,0,0.9615679463773962,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,single,1,0,0.27257265852445206,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,pam,1,0,0.9432912529166866,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,single,1,0,0.27257265852445206,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,pam,1,0,0.9542586506791072,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,single,1,0,0.27257265852445206,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,average,1,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,pam,1,0,0.9564231231131058,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,single,2,0,0.0022629635266673085,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,average,2,0,0.4204031840199748,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,pam,2,0,0.1865996838710443,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,2,0,0.002483213555689991,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,2,0,0.8873191030774451,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,2,0,0.31613293260117165,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,2,0,0.002483213555689991,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,average,2,0,0.9499673082217325,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,pam,2,0,0.4385550020038356,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,single,2,0,0.002483213555689991,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,average,2,0,0.976635945456456,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,pam,2,0,0.4767775187101672,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,single,2,0,0.0018136534674610357,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,average,2,0,0.979804126882661,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,pam,2,0,0.9099236640410944,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,single,2,0,0.002139623510414606,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,pam,2,0,0.9162450611564883,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,single,2,0,0.0018136534674610357,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,pam,2,0,0.9517648025572115,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,single,2,0,0.0018136534674610357,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,average,2,0,0.9962554938190317,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,pam,2,0,0.964059205097526,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,single,2,0,0.24932049380831034,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,average,2,0,0.9962595544195626,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,pam,2,0,0.963936404745357,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,single,2,0,0.24932049380831034,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,pam,2,0,0.9677072731621341,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,single,2,0,0.24932049380831034,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,average,2,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,pam,2,0,0.9840612655858797,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,single,3,0,0.00317891900712378,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,average,3,0,0.5915579252097319,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,pam,3,0,0.29306127196673537,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,3,0,0.0031155497478030842,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,3,0,0.86383638333786,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,3,0,0.3937018135601551,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,3,0,0.0031155497478030842,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,average,3,0,0.8012679141712151,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,pam,3,0,0.4355606361102204,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,single,3,0,0.0031155497478030842,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,average,3,0,0.9646426256583659,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,pam,3,0,0.4831523923234463,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,single,3,0,0.0031155497478030842,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,average,3,0,0.9927393550257824,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,pam,3,0,0.8621823283376399,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,single,3,0,0.0030702859911454442,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,average,3,0,0.9963693835107317,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,pam,3,0,0.5259728181000817,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,single,3,0,0.0030702859911454442,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,pam,3,0,0.9247988222369163,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,single,3,0,0.0030702859911454442,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,pam,3,0,0.9454749414631226,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,single,3,0,0.0030702859911454442,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,pam,3,0,0.9783321442119629,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,single,3,0,0.2773545153561745,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,pam,3,0,0.9908970327747357,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,single,3,0,0.2773545153561745,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,average,3,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,pam,3,0,0.9753110820896516,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,single,4,0,0.0031677659923058433,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,average,4,0,0.4609890655440014,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,pam,4,0,0.2071920225748644,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,4,0,0.0025105515645666952,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,4,0,0.8701559329476636,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,4,0,0.3860930508837576,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,4,0,0.0025375603766655645,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,average,4,0,0.9416132430684191,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,pam,4,0,0.40345276557970294,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,single,4,0,0.0025375603766655645,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,average,4,0,0.9742390205508004,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,pam,4,0,0.885179400898753,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,single,4,0,0.0025375603766655645,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,average,4,0,0.9900783387551739,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,pam,4,0,0.4910314194017682,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,single,4,0,0.0025375603766655645,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,average,4,0,0.9901218504209923,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,pam,4,0,0.8802525364146808,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,single,4,0,0.0025375603766655645,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,average,4,0,0.9950726225359945,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,pam,4,0,0.9574194094423123,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,single,4,0,0.0025375603766655645,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,average,4,0,0.9962791531994941,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,pam,4,0,0.9541076688962408,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,single,4,0,0.2456597961993217,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,pam,4,0,0.9589877264188879,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,single,4,0,0.2456597961993217,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,average,4,0,0.9962836138507677,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,pam,4,0,0.971262343777817,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,single,4,0,0.2456597961993217,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,average,4,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,pam,4,0,0.9902070290567455,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,single,5,0,0.003324940209936553,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,average,5,0,0.48716822111740404,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,pam,5,0,0.2502273358476511,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,5,0,0.0030345244686743843,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,5,0,0.8737855903026162,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,5,0,0.39783032006311697,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,5,0,0.0030345244686743843,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,average,5,0,0.9329237490284883,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,pam,5,0,0.44657026946755296,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,single,5,0,0.0039614782268606,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,average,5,0,0.9564049187418036,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,pam,5,0,0.47743044838581844,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,single,5,0,0.0030345244686743843,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,average,5,0,0.9902018042339747,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,pam,5,0,0.4903649812063521,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,single,5,0,0.0027622597112411007,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,average,5,0,0.9962707136501292,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,pam,5,0,0.9301938042220155,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,single,5,0,0.2536974402715452,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,average,5,0,0.9939072792638214,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,pam,5,0,0.9479291080527296,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,single,5,0,0.2536974402715452,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,pam,5,0,0.9502023990734519,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,single,5,0,0.2536974402715452,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,average,5,0,0.9962707136501292,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,pam,5,0,0.9674454842426472,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,single,5,0,0.2536974402715452,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,pam,5,0,0.9723620886379218,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,single,5,0,0.2536974402715452,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,average,5,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,pam,5,0,0.9769239107873999,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,single,6,0,0.0011347807353652062,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,average,6,0,0.4489380698576064,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,pam,6,0,0.21980165548525515,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,6,0,0.003140757969189085,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,6,0,0.8458311342113145,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,6,0,0.2934797250345543,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,6,0,0.00228487434942423,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,average,6,0,0.9476609355301954,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,pam,6,0,0.46099294919789696,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,single,6,0,0.0025523379806007473,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,average,6,0,0.9802993511505406,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,pam,6,0,0.49951050987590356,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,single,6,0,0.0025523379806007473,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,average,6,0,0.9730307991364944,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,pam,6,0,0.49447467606774564,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,single,6,0,0.2510210964790381,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,average,6,0,0.9974728728355742,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,pam,6,0,0.9086557865955048,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,single,6,0,0.00228487434942423,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,pam,6,0,0.9617983760966019,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,single,6,0,0.0025523379806007473,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,pam,6,0,0.9690989363183543,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,single,6,0,0.25272185975591,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,pam,6,0,0.9770052278731616,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,single,6,0,0.00228487434942423,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,pam,6,0,0.9782828944534738,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,single,6,0,0.25272185975591,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,average,6,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,pam,6,0,0.9852622397061979,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,single,7,0,0.0023737745299472193,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,average,7,0,0.5027683676862095,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,pam,7,0,0.2523696092355479,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,7,0,0.0026782852034485977,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,7,0,0.8516554298960717,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,7,0,0.3489842277069147,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,7,0,0.0026782852034485977,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,average,7,0,0.9459594781050751,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,pam,7,0,0.42510806143901364,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,single,7,0,0.002391686922506124,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,average,7,0,0.9817282895262316,hmm-mixture/4/4/5/1
3.0,4,3125,1,200,800,constant-mc,pam,7,0,0.4958048055591599,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,single,7,0,0.002391686922506124,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,average,7,0,0.9802861152101419,hmm-mixture/4/4/5/1
3.0,4,3125,1,250,800,constant-mc,pam,7,0,0.4871973252543349,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,single,7,0,0.002391686922506124,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,average,7,1,1.0,hmm-mixture/4/4/5/1
3.0,4,3125,1,300,800,constant-mc,pam,7,0,0.4988005776964907,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,single,7,0,0.002391686922506124,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,average,7,0,0.9962798608428592,hmm-mixture/4/4/5/1
3.0,4,3125,1,350,800,constant-mc,pam,7,0,0.9521430183967503,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,single,7,0,0.2500696979388759,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,average,7,0,0.9962798608428592,hmm-mixture/4/4/5/1
3.0,4,3125,1,400,800,constant-mc,pam,7,0,0.9564943592128758,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,single,7,0,0.2500696979388759,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,average,7,0,0.9962798608428592,hmm-mixture/4/4/5/1
3.0,4,3125,1,450,800,constant-mc,pam,7,0,0.9519194388656836,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,single,7,0,0.2500696979388759,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,average,7,0,0.9962798608428592,hmm-mixture/4/4/5/1
3.0,4,3125,1,500,800,constant-mc,pam,7,0,0.960064553355352,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,single,7,0,0.2500696979388759,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,average,7,0,0.9962798608428592,hmm-mixture/4/4/5/1
3.0,4,3125,1,550,800,constant-mc,pam,7,0,0.9962798608428592,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,single,8,0,0.0021008454581953133,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,average,8,0,0.6386636695168032,hmm-mixture/4/4/5/1
3.0,4,3125,1,50,800,constant-mc,pam,8,0,0.16852084899247635,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,single,8,0,0.002417457361103743,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,average,8,0,0.8135408410482592,hmm-mixture/4/4/5/1
3.0,4,3125,1,100,800,constant-mc,pam,8,0,0.3103577225776049,hmm-mixture/4/4/5/1
3.0,4,3125,1,150,800,constant-mc,single,8,0,0.0005089911685723754,hmm-mixture/4/4/5/1
