alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
1.0,4,10,1000,constant-mc,0.3547333333333311,0.3333334031010873,0.37613326356557497,separated,60,0.95,hmm-mixture/4/4/5/10
1.0,4,11,1000,constant-mc,0.42359999999999953,0.4021915769541229,0.4450084230458762,separated,60,0.95,hmm-mixture/4/4/5/11
1.0,4,12,1000,constant-mc,0.2636666666666674,0.24426075390272128,0.2830725794306135,separated,60,0.95,hmm-mixture/4/4/5/12
1.0,4,13,1000,constant-mc,0.3045,0.28639653110402463,0.32260346889597535,separated,60,0.95,hmm-mixture/4/4/5/13
1.0,4,14,1000,constant-mc,0.2862666666666662,0.26734996055503313,0.3051833727782993,separated,60,0.95,hmm-mixture/4/4/5/14
1.0,4,15,1000,constant-mc,0.30776666666666763,0.28904620877598663,0.32648712455734863,separated,60,0.95,hmm-mixture/4/4/5/15
1.0,4,16,1000,constant-mc,0.18653333333333588,0.1689134733113118,0.20415319335535997,separated,60,0.95,hmm-mixture/4/4/5/16
1.0,4,17,1000,constant-mc,0.40426666666666655,0.38358511255044725,0.42494822078288585,separated,60,0.95,hmm-mixture/4/4/5/17
1.0,4,18,1000,constant-mc,0.27053333333333374,0.2517859349742686,0.2892807316923989,separated,60,0.95,hmm-mixture/4/4/5/18
1.0,4,19,1000,constant-mc,0.22703333333333298,0.20576480496719363,0.24830186169947233,separated,60,0.95,hmm-mixture/4/4/5/19
1.0,4,20,1000,constant-mc,0.28953333333333475,0.2727942612563581,0.3062724054103114,separated,60,0.95,hmm-mixture/4/4/5/20
1.0,4,21,1000,constant-mc,0.3703000000000003,0.3516651970539213,0.3889348029460793,separated,60,0.95,hmm-mixture/4/4/5/21
1.0,4,22,1000,constant-mc,0.2507999999999999,0.23066047137340284,0.270939528626597,separated,60,0.95,hmm-mixture/4/4/5/22
1.0,4,23,1000,constant-mc,0.3463666666666665,0.3297048915998948,0.3630284417334382,separated,60,0.95,hmm-mixture/4/4/5/23
1.0,4,24,1000,constant-mc,0.21803333333333264,0.19823982386614425,0.23782684280052102,separated,60,0.95,hmm-mixture/4/4/5/24
1.0,4,25,1000,constant-mc,0.26323333333333565,0.24328520794808117,0.28318145871859013,separated,60,0.95,hmm-mixture/4/4/5/25
1.0,4,26,1000,constant-mc,0.3784666666666654,0.3577953210635121,0.3991380122698187,separated,60,0.95,hmm-mixture/4/4/5/26
1.0,4,27,1000,constant-mc,0.2515333333333345,0.2313707962988243,0.2716958703678447,separated,60,0.95,hmm-mixture/4/4/5/27
1.0,4,28,1000,constant-mc,0.3609333333333318,0.3407729389294305,0.38109372773723305,separated,60,0.95,hmm-mixture/4/4/5/28
1.0,4,29,1000,constant-mc,0.39833333333333343,0.3765028545910667,0.42016381207560016,separated,60,0.95,hmm-mixture/4/4/5/29
1.0,5,0,1000,constant-mc,0.47249999999999925,0.4528237655665093,0.49217623443348923,separated,60,0.95,hmm-mixture/5/4/5/0
1.0,5,1,1000,constant-mc,0.31663333333333377,0.29743770273406334,0.3358289639326042,separated,60,0.95,hmm-mixture/5/4/5/1
1.0,5,2,1000,constant-mc,0.13163333333333238,0.11070391277405989,0.15256275389260487,separated,60,0.95,hmm-mixture/5/4/5/2
1.0,5,3,1000,constant-mc,0.2818000000000005,0.26195763586674836,0.3016423641332526,separated,60,0.95,hmm-mixture/5/4/5/3
1.0,5,4,1000,constant-mc,0.3484999999999996,0.32926117224115803,0.36773882775884115,separated,60,0.95,hmm-mixture/5/4/5/4
1.0,5,5,1000,constant-mc,0.25839999999999996,0.23521987578757386,0.28158012421242606,separated,60,0.95,hmm-mixture/5/4/5/5
1.0,5,6,1000,constant-mc,0.20280000000000076,0.1821098062795059,0.2234901937204956,separated,60,0.95,hmm-mixture/5/4/5/6
1.0,5,7,1000,constant-mc,0.31350000000000033,0.292015259328708,0.3349847406712927,separated,60,0.95,hmm-mixture/5/4/5/7
1.0,5,8,1000,constant-mc,0.16999999999999993,0.14927314107948675,0.1907268589205131,separated,60,0.95,hmm-mixture/5/4/5/8
1.0,5,9,1000,constant-mc,0.30856666666666754,0.2896828122141244,0.3274505211192107,separated,60,0.95,hmm-mixture/5/4/5/9
1.0,5,10,1000,constant-mc,0.33853333333333246,0.3171754977498962,0.35989116891676876,separated,60,0.95,hmm-mixture/5/4/5/10
1.0,5,11,1000,constant-mc,0.24356666666666626,0.22369559070576717,0.26343774262756536,separated,60,0.95,hmm-mixture/5/4/5/11
1.0,5,12,1000,constant-mc,0.3025999999999991,0.2816005870734184,0.3235994129265798,separated,60,0.95,hmm-mixture/5/4/5/12
1.0,5,13,1000,constant-mc,0.15476666666666716,0.1301813718926219,0.17935196144071242,separated,60,0.95,hmm-mixture/5/4/5/13
1.0,5,14,1000,constant-mc,0.4162999999999988,0.39538198340403063,0.43721801659596693,separated,60,0.95,hmm-mixture/5/4/5/14
1.0,5,15,1000,constant-mc,0.29313333333333436,0.27349234713991244,0.31205793489658173,separated,60,0.95,hmm-mixture/5/4/5/15
1.0,5,16,1000,constant-mc,0.19996666666666574,0.18002807326838788,0.2199052600649436,separated,60,0.95,hmm-mixture/5/4/5/16
1.0,5,17,1000,constant-mc,0.3243999999999989,0.30470042756220383,0.344099572437794,separated,60,0.95,hmm-mixture/5/4/5/17
1.0,5,18,1000,constant-mc,0.29086666666666705,0.2701379157419712,0.3115954175913629,separated,60,0.95,hmm-mixture/5/4/5/18
1.0,5,19,1000,constant-mc,0.16206666666666614,0.14577113381479645,0.17836219951853582,separated,60,0.95,hmm-mixture/5/4/5/19
1.0,5,20,1000,constant-mc,0.33610000000000095,0.3146615949275704,0.3575384050724315,separated,60,0.95,hmm-mixture/5/4/5/20
1.0,5,21,1000,constant-mc,0.27919999999999945,0.25831750517087126,0.30008249482912763,separated,60,0.95,hmm-mixture/5/4/5/21
1.0,5,22,1000,constant-mc,0.3359666666666685,0.3161947397877798,0.35573859354555726,separated,60,0.95,hmm-mixture/5/4/5/22
1.0,5,23,1000,constant-mc,0.20796666666666752,0.189054675351235,0.22687865798210005,separated,60,0.95,hmm-mixture/5/4/5/23
1.0,5,24,1000,constant-mc,0.2605999999999993,0.24119800577112738,0.2800019942288712,separated,60,0.95,hmm-mixture/5/4/5/24
1.0,5,25,1000,constant-mc,0.14303333333333246,0.12269413830777776,0.16337252835888716,separated,60,0.95,hmm-mixture/5/4/5/25
1.0,5,26,1000,constant-mc,0.3162666666666665,0.29761896724145576,0.3349143660918772,separated,60,0.95,hmm-mixture/5/4/5/26
1.0,5,27,1000,constant-mc,0.37076666666666735,0.35101611391910037,0.39051721941423434,separated,60,0.95,hmm-mixture/5/4/5/27
1.0,5,28,1000,constant-mc,0.20723333333333294,0.1870729812996812,0.22739368536698468,separated,60,0.95,hmm-mixture/5/4/5/28
1.0,5,29,1000,constant-mc,0.3106666666666653,0.2898754641525718,0.3314578691807588,separated,60,0.95,hmm-mixture/5/4/5/29
1.0,6,0,1000,constant-mc,0.05476666666666752,0.035101130619211496,0.07443220271412354,separated,60,0.95,hmm-mixture/6/4/5/0
