alpha,K,mixture_id,n,cost_scheme,k,l,gamma_hat,se,ci_low,ci_high,n_pairs,level,mixture_key
0.2,7,8,400,constant,2,3,1.5994166666666665,0.0350844605747754,1.484611348277794,1.7142219850555385,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,2,4,1.3238333333333334,0.0038037423340546,1.311386516635107,1.3362801500315598,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,2,5,0.9165833333333336,0.0088908094382369,0.8874903334248373,0.9456763332418298,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,2,6,1.4432499999999997,0.0102550972581449,1.4096927017961147,1.4768072982038842,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,3,3,0.5609999999999998,0.0048767290139709,0.5450420967581379,0.5769579032418618,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,3,4,1.13125,0.005683041727529,1.1126536355623693,1.1498463644376309,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,3,5,1.3608333333333331,0.0059721182051993,1.3412910368074225,1.3803756298592442,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,3,6,1.0865,0.0032182828702226,1.0759689562407866,1.0970310437592137,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,4,4,0.5374166666666669,0.0031944771962621,0.5269635211545326,0.5478698121788012,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,4,5,0.9270833333333331,0.0029166666666666,0.9175392548491504,0.9366274118175162,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,4,6,0.7304999999999999,0.0027558361287205,0.7214822001250093,0.7395177998749906,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,5,5,0.5095833333333333,0.00327266470555,0.4988743383154413,0.5202923283512252,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,5,6,1.2516666666666667,0.0037500784674778,1.23939545184994,1.2639378814833937,60,0.95,mixture/0.2/7/5/8
0.2,7,8,400,constant,6,6,0.3193333333333334,0.002965114175131,0.3096307222240715,0.3290359444425954,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,0,0,0.5207,0.0023014733674359,0.5131689911606634,0.5282310088393367,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,0,1,0.6674666666666668,0.0042078395134555,0.6536975407585756,0.681235792574758,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,0,2,1.3934000000000002,0.0074216510262071,1.3691144617566844,1.417685538243316,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,0,3,1.580566666666667,0.004615153538568,1.5654647052077015,1.5956686281256318,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,0,4,1.0121666666666669,0.003331849952423,1.001264002400342,1.0230693309329912,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,0,5,0.8825999999999998,0.0041544476201113,0.8690055860075075,0.8961944139924921,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,0,6,1.2310000000000003,0.0026143886950083,1.2224450522651475,1.239554947734853,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,1,1,0.5255999999999998,0.0028954669422321,0.5161252924302784,0.5350747075697213,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,1,2,1.8325,0.0030729823199919,1.822444416762568,1.8425555832374316,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,1,3,1.5781666666666665,0.0040203695101466,1.5650109905042933,1.5913223428290395,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,1,4,1.1014333333333337,0.0033852760835651,1.0903558451165882,1.1125108215500787,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,1,5,1.178133333333333,0.004259085779376,1.1641965165507393,1.1920701501159268,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,1,6,1.1435999999999995,0.004077442424261,1.1302575666816397,1.15694243331836,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,2,2,0.2251,0.0196651876299153,0.1607504820070534,0.2894495179929466,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,2,3,1.6996000000000004,0.0181467215448096,1.6402192909756772,1.7589807090243237,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,2,4,1.3225666666666664,0.0025463352048616,1.314234407337899,1.3308989259954336,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,2,5,0.9099666666666664,0.005118812465271,0.8932166045246,0.9267167288087328,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,2,6,1.4672666666666667,0.0071223316607872,1.4439605778572036,1.49057275547613,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,3,3,0.5471,0.002698576733054,0.5382695674962773,0.5559304325037228,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,3,4,1.1260666666666663,0.0036091430244585,1.1142566286257267,1.137876704707606,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,3,5,1.3606333333333331,0.005355073979489,1.343110163156585,1.3781565035100811,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,3,6,1.0800333333333334,0.0019464536297019,1.073664039776408,1.086402626890259,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,4,4,0.5265666666666667,0.0015824544096335,0.5213884715524322,0.5317448617809013,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,4,5,0.9229000000000004,0.0019136293792503,0.916638115776502,0.9291618842234984,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,4,6,0.7208666666666664,0.0017630012076013,0.7150976763033329,0.72663565703,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,5,5,0.4921333333333332,0.0018835395617301,0.4859699106801162,0.4982967559865501,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,5,6,1.2500666666666669,0.0027930368085537,1.2409271366632215,1.259206196670112,60,0.95,mixture/0.2/7/5/8
0.2,7,8,1000,constant,6,6,0.3103666666666665,0.0018573364481785,0.3042889872953695,0.3164443460379636,60,0.95,mixture/0.2/7/5/8
0.2,7,9,400,constant,0,0,0.46075,0.0023039667341054,0.4532108322279147,0.4682891677720852,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,0,1,0.8397500000000002,0.0049765339173473,0.823465509616105,0.8560344903838955,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,0,2,0.8790833333333334,0.0043350034808414,0.8648980944360681,0.8932685722305987,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,0,3,1.1295833333333332,0.0069443832389016,1.1068595372225944,1.152307129444072,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,0,4,0.8800833333333333,0.0064675326317498,0.8589199142351271,0.9012467524315396,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,0,5,1.5094166666666669,0.0049746414382138,1.4931383689579871,1.5256949643753464,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,0,6,1.0861666666666665,0.0070082343282203,1.063233933478982,1.109099399854351,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,1,1,0.4355833333333334,0.0052266316981131,0.4184804591157184,0.4526862075509483,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,1,2,1.3184166666666666,0.0077061972150919,1.2932000205973766,1.3436333127359563,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,1,3,1.474583333333333,0.0062654235303821,1.454081266849694,1.4950853998169715,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,1,4,0.8543333333333334,0.0092481992953848,0.8240708625061844,0.8845958041604823,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,1,5,1.4370000000000005,0.0072371062044638,1.4133183395609934,1.4606816604390072,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,1,6,1.3430833333333332,0.0073531687956349,1.31902188644431,1.3671447802223564,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,2,2,0.6832499999999998,0.0034929812594825,0.6718200729311035,0.6946799270688961,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,2,3,1.1000833333333333,0.0061610812237442,1.0799227015344164,1.1202439651322502,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,2,4,1.1701666666666666,0.0053109080089446,1.1527880188290744,1.1875453145042587,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,2,5,1.0995,0.007314272866842,1.0755658305271305,1.1234341694728696,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,2,6,0.8951666666666667,0.0045859135007689,0.8801603860816337,0.9101729472516996,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,3,3,0.44175,0.0029300339366731,0.4321621803932818,0.4513378196067182,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,3,4,1.2819999999999996,0.0125657592323243,1.2408816254880053,1.323118374511994,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,3,5,0.9655,0.0040663633303559,0.9521938203073874,0.9788061796926126,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,3,6,1.3854166666666663,0.0056151173909813,1.367042568011549,1.403790765321784,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,4,4,0.6512500000000003,0.0066507136102394,0.6294871659410466,0.6730128340589541,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,4,5,1.1477500000000005,0.0078053880057883,1.12220877632226,1.173291223677741,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,4,6,1.2909166666666665,0.0091584387829814,1.260947915168143,1.32088541816519,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,5,5,0.4823333333333333,0.0030864810623749,0.4722335787621616,0.492433087904505,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,5,6,1.2699166666666668,0.0062090371382813,1.2495991108635935,1.29023422246974,60,0.95,mixture/0.2/7/5/9
0.2,7,9,400,constant,6,6,0.6543333333333333,0.0060837686555796,0.6344256880092883,0.6742409786573783,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,0,0,0.4480666666666667,0.001452810770097,0.4433126986623905,0.4528206346709429,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,0,1,0.8326333333333333,0.0031965700780138,0.8221733393774174,0.8430933272892492,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,0,2,0.8670000000000001,0.0023373653621456,0.859351543384276,0.8746484566157242,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,0,3,1.134566666666667,0.004347891668219,1.1203392543276245,1.1487940790057096,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,0,4,0.8658999999999998,0.003368657463641,0.8548768921533763,0.8769231078466233,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,0,5,1.5063000000000004,0.003771982649396,1.4939571091039507,1.51864289089605,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,0,6,1.0894000000000006,0.0043466462167208,1.0751766630964483,1.1036233369035526,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,1,1,0.4161333333333333,0.0035366895902812,0.4045603814394464,0.4277062852272202,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,1,2,1.315133333333333,0.0049124232382362,1.2990586294705044,1.3312080371961617,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,1,3,1.4666333333333337,0.0043386299659186,1.4524362276504,1.4808304390162668,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,1,4,0.8445333333333332,0.0068201871615829,0.8222159385172313,0.8668507281494352,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,1,5,1.4321999999999997,0.0049131899035401,1.4161227874124287,1.4482772125875707,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,1,6,1.3352666666666666,0.0052058130625469,1.318231916343375,1.352301416989958,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,2,2,0.6669333333333334,0.0021256925314423,0.6599775242979069,0.6738891423687599,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,2,3,1.098766666666667,0.0043411294493969,1.0845613820352236,1.1129719512981098,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,2,4,1.1584000000000003,0.0030741495539784,1.1483405972747591,1.1684594027252413,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,2,5,1.0794,0.0044717064071884,1.064767434202824,1.094032565797176,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,2,6,0.8766666666666668,0.0026632746788617,0.8679517515032406,0.8853815818300931,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,3,3,0.4289666666666666,0.0015934127583447,0.4237526130358071,0.4341807202975262,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,3,4,1.2756333333333336,0.0080023289924372,1.2494476684327371,1.30181899823393,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,3,5,0.9555333333333332,0.0024510422856924,0.9475128967815504,0.9635537698851158,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,3,6,1.3863666666666667,0.0035629898150072,1.3747076537182872,1.3980256796150463,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,4,4,0.6301666666666667,0.003650955038484,0.6182198090336902,0.6421135242996431,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,4,5,1.1443666666666663,0.0052249924535217,1.1272691564761492,1.1614641768571838,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,4,6,1.2758333333333336,0.0061717950884597,1.2556376430318863,1.296029023634781,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,5,5,0.4712999999999999,0.0016643995880498,0.4658536593266092,0.4767463406733906,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,5,6,1.2654,0.0037700274991878,1.2530635068549338,1.2777364931450663,60,0.95,mixture/0.2/7/5/9
0.2,7,9,1000,constant,6,6,0.6281666666666668,0.0031242776943016,0.6179432318595363,0.6383901014737973,60,0.95,mixture/0.2/7/5/9
0.2,7,10,400,constant,0,0,0.0575,0.0031856404512665,0.0470757705751054,0.0679242294248945,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,0,1,0.7549999999999998,0.0138270185028431,0.7097544629279825,0.8002455370720171,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,0,2,1.9514166666666668,0.0045830251565627,1.9364198374817916,1.9664134958515425,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,0,3,1.909916666666668,0.0035084475671513,1.898436129887742,1.921397203445593,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,0,4,0.9911666666666668,0.0014030166584468,0.986575637717124,0.9957576956162096,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,0,5,1.895,0.0046849922670558,1.8796695083790045,1.910330491620996,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,0,6,1.6931666666666667,0.0044894204995573,1.6784761358336582,1.7078571974996752,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,1,1,0.59225,0.0071755873398848,0.5687696450027531,0.615730354997247,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,1,2,1.7075,0.0066079689948794,1.6858770372429108,1.7291229627570892,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,1,3,1.5106666666666666,0.0063418022473015,1.4899146695080103,1.5314186638253229,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,1,4,0.9367499999999996,0.0025373620582583,0.9284471030993804,0.9450528969006188,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,1,5,1.383083333333334,0.011096069739033,1.346774158320089,1.4193925083465788,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,1,6,1.1455,0.0051813169366233,1.1285454072590082,1.1624545927409915,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,2,2,0.1230833333333333,0.00722821260332,0.0994307750294088,0.1467358916372578,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,2,3,0.3795833333333334,0.0119924008817134,0.3403411338262966,0.4188255328403701,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,2,4,1.960666666666666,0.0031228759259637,1.9504478188036611,1.9708855145296709,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,2,5,1.7398333333333338,0.007441833451671,1.7154817530376882,1.7641849136289791,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,2,6,1.475,0.0060878688301125,1.45507893785737,1.49492106214263,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,3,3,0.3529166666666667,0.0051479408239538,0.3360712890932686,0.3697620442400647,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,3,4,1.8775833333333332,0.0035225096718032,1.8660567817553964,1.8891098849112704,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,3,5,1.4613333333333332,0.0094949188512839,1.4302635330872984,1.492403133579368,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,3,6,1.2961666666666667,0.004436250686183,1.2816501210468585,1.3106832122864749,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,4,4,0.0317499999999999,0.0014595535653649,0.0269739678469559,0.036526032153044,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,4,5,1.0275,0.0033159859336047,1.016649246856193,1.0383507531438068,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,4,6,1.5640000000000005,0.008835278540751,1.535088711375128,1.5929112886248726,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,5,5,0.4227499999999999,0.0035223760117797,0.4112238857918071,0.4342761142081928,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,5,6,1.0558333333333336,0.0046382813071214,1.0406556919069727,1.0710109747596943,60,0.95,mixture/0.2/7/5/10
0.2,7,10,400,constant,6,6,0.42175,0.0035749145618173,0.4100519662335201,0.43344803376648,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,0,0,0.0470999999999999,0.0018970241339982,0.0408924523812794,0.0533075476187205,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,0,1,0.7604333333333333,0.0089040194905734,0.7312971067586839,0.7895695599079827,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,0,2,1.9583333333333328,0.0024537146596304,1.9503041520912865,1.9663625145753796,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,0,3,1.9082,0.0028430508003036,1.89889681143796,1.91750318856204,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,0,4,0.9913333333333332,0.0007511447635069,0.9888753957644554,0.9937912709022108,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,0,5,1.897766666666668,0.002855499863893,1.8884227415880728,1.9071105917452629,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,0,6,1.693,0.0029213803718167,1.6834404970683072,1.702559502931693,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,1,1,0.5639333333333334,0.003433292194367,0.5526987241348744,0.5751679425317924,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,1,2,1.7120000000000002,0.0040166320883712,1.6988565536365137,1.7251434463634867,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,1,3,1.4963000000000002,0.0041075443885556,1.4828590653640092,1.5097409346359911,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,1,4,0.9338333333333334,0.0012471813795903,0.9297522372290516,0.9379144294376152,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,1,5,1.3790333333333331,0.0074021666803097,1.35481155284766,1.4032551138190066,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,1,6,1.1328,0.0033976395927555,1.1216820552225513,1.1439179447774488,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,2,2,0.0980333333333333,0.0037139199650223,0.0858804383744258,0.1101862282922407,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,2,3,0.3762999999999998,0.006963151601537,0.3535147890117711,0.3990852109882286,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,2,4,1.9597,0.00231566758931,1.952122544040348,1.9672774559596529,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,2,5,1.7413999999999996,0.0045582978288002,1.726484084948908,1.7563159150510912,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,2,6,1.4706333333333332,0.0040139563493376,1.4574986426715633,1.4837680239951032,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,3,3,0.3416333333333333,0.0038595370661969,0.3290039420170829,0.3542627246495837,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,3,4,1.888233333333334,0.0024752294496925,1.8801337502015996,1.8963329164650689,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,3,5,1.4532000000000005,0.005894400291994,1.4339120163414922,1.4724879836585083,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,3,6,1.2843666666666664,0.0031855931577146,1.2739425919983562,1.2947907413349766,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,4,4,0.0273,0.0008299819615492,0.0245840869777775,0.0300159130222225,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,4,5,1.026533333333333,0.0021365089358916,1.0195421302591705,1.033524536407496,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,4,6,1.568466666666667,0.004678443573984,1.553157604042464,1.5837757292908698,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,5,5,0.4129333333333335,0.0023833066649371,0.4051345450377782,0.4207321216288887,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,5,6,1.0461666666666665,0.002406343625126,1.038292495551884,1.054040837781449,60,0.95,mixture/0.2/7/5/10
0.2,7,10,1000,constant,6,6,0.4092333333333334,0.0021566303841724,0.4021762877397623,0.4162903789269045,60,0.95,mixture/0.2/7/5/10
0.2,7,11,400,constant,0,0,0.4418333333333333,0.0021848433558592,0.434683967688545,0.4489826989781216,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,0,1,0.9703333333333332,0.0028643204167994,0.9609605451521512,0.9797061215145154,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,0,2,1.3839166666666665,0.0105458989181798,1.3494077911370546,1.4184255421962784,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,0,3,0.89325,0.0037729055625844,0.8809040890962115,0.9055959109037884,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,0,4,0.9873333333333336,0.0045681695741296,0.972385115409488,1.0022815512571792,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,0,5,0.8576666666666668,0.0041552952172799,0.8440694791196944,0.8712638542136392,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,0,6,0.8006666666666667,0.0026212588801491,0.7920892379308365,0.809244095402497,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,1,1,0.5455833333333333,0.0031647146823553,0.5352275783704377,0.555939088296229,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,1,2,1.3155833333333335,0.0127962585383399,1.2737107062040267,1.3574559604626404,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,1,3,1.0206666666666668,0.0036037227037884,1.008874365299745,1.0324589680335887,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,1,4,1.0686666666666664,0.0053227295717669,1.0512493356553436,1.0860839976779892,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,1,5,0.9170833333333334,0.0050997004269314,0.9003958106634633,0.9337708560032034,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,1,6,0.8465833333333331,0.0034145990712418,0.8354098928094644,0.8577567738572018,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,2,2,0.5637499999999999,0.0104358580274149,0.5296012063782495,0.5978987936217502,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,2,3,1.3955833333333336,0.017102669228133,1.339619030223966,1.4515476364427011,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,2,4,1.1661666666666666,0.0060766835414166,1.1462822056462705,1.186051127687063,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,2,5,1.416666666666666,0.0106396196638478,1.381851112913425,1.4514822204199067,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,2,6,1.309,0.0134336620783819,1.2650416256436334,1.3529583743563665,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,3,3,0.3275833333333332,0.0028211561186106,0.3183517897634522,0.3368148769032142,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,3,4,1.1040833333333335,0.0057532742663137,1.08525715008577,1.1229095165808975,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,3,5,1.0555,0.0060104663891156,1.0358322184191096,1.0751677815808902,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,3,6,0.9175,0.0037535294125459,0.905217492809362,0.929782507190638,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,4,4,0.44125,0.0031547314479166,0.4309269127307074,0.4515730872692927,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,4,5,1.3296666666666666,0.0059965464009069,1.310044434843478,1.3492888984898552,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,4,6,1.0731666666666668,0.0055920224991397,1.0548681403979447,1.091465192935389,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,5,5,0.6663333333333333,0.0041304072018971,0.6528175857310907,0.679849080935576,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,5,6,0.8174999999999997,0.0049338849134311,0.8013550680528982,0.8336449319471011,60,0.95,mixture/0.2/7/5/11
0.2,7,11,400,constant,6,6,0.6763333333333331,0.003450347290034,0.6650429155046109,0.6876237511620553,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,0,0,0.4331666666666668,0.0014899222037603,0.4282912605702044,0.4380420727631292,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,0,1,0.9617333333333332,0.0020227333225519,0.955114433133445,0.9683522335332216,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,0,2,1.3909999999999996,0.0050606491176058,1.3744402631910824,1.4075597368089168,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,0,3,0.8892666666666666,0.0019473096995376,0.8828945718305302,0.8956387615028031,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,0,4,0.9787666666666668,0.0030313211181398,0.9688474095253108,0.9886859238080224,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,0,5,0.849233333333333,0.0027366900980988,0.8402781841619703,0.8581884825046956,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,0,6,0.7902333333333332,0.0015874448549818,0.7850388082069587,0.7954278584597078,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,1,1,0.5304000000000001,0.0017728651520794,0.5245987322902907,0.5362012677097094,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,1,2,1.3062666666666665,0.0086033059821777,1.2781144515178626,1.3344188818154703,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,1,3,1.017,0.0020973483393316,1.0101369404025424,1.0238630595974578,60,0.95,mixture/0.2/7/5/11
0.2,7,11,1000,constant,1,4,1.0632,0.0031311087186346,1.05295421233606,1.0734457876639398,60,0.95,mixture/0.2/7/5/11
