alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,2,15,1000,constant,0.3630666666666665,0.3514530207098506,0.37468031262348234,separated,60,0.95,mixture/0.1/2/5/15
0.1,2,16,400,constant,0.5955833333333334,0.5646548310128398,0.626511835653827,separated,60,0.95,mixture/0.1/2/5/16
0.1,2,16,1000,constant,0.6121000000000001,0.5935112571198666,0.6306887428801335,separated,60,0.95,mixture/0.1/2/5/16
0.1,2,17,400,constant,0.5036666666666669,0.43920761887905524,0.5681257144542786,separated,60,0.95,mixture/0.1/2/5/17
0.1,2,17,1000,constant,0.5375999999999996,0.4959831809179308,0.5792168190820685,separated,60,0.95,mixture/0.1/2/5/17
0.1,2,18,400,constant,0.6754166666666667,0.6620131703175085,0.6888201630158248,separated,60,0.95,mixture/0.1/2/5/18
0.1,2,18,1000,constant,0.6855333333333331,0.6765290683951751,0.6945375982714911,separated,60,0.95,mixture/0.1/2/5/18
0.1,2,19,400,constant,1.4470833333333326,1.4331705761273268,1.4609960905393384,separated,60,0.95,mixture/0.1/2/5/19
0.1,2,19,1000,constant,1.4606666666666663,1.4511458170828835,1.470187516250449,separated,60,0.95,mixture/0.1/2/5/19
0.1,3,0,400,constant,0.4863333333333333,0.46630963993148455,0.506357026735182,separated,60,0.95,mixture/0.1/3/5/0
0.1,3,0,1000,constant,0.489933333333333,0.4787422345369552,0.5011244321297108,separated,60,0.95,mixture/0.1/3/5/0
0.1,3,1,400,constant,0.9794999999999997,0.9545639769044512,1.0044360230955482,separated,60,0.95,mixture/0.1/3/5/1
0.1,3,1,1000,constant,0.9895333333333333,0.9758719697793383,1.0031946968873282,separated,60,0.95,mixture/0.1/3/5/1
0.1,3,2,400,constant,1.1137500000000007,1.0577782132431164,1.169721786756885,separated,60,0.95,mixture/0.1/3/5/2
0.1,3,2,1000,constant,1.169233333333333,1.1359155553098312,1.2025511113568346,separated,60,0.95,mixture/0.1/3/5/2
0.1,3,3,400,constant,1.2793333333333334,1.2151642202134099,1.298835569836754,separated,60,0.95,mixture/0.1/3/5/3
0.1,3,3,1000,constant,1.3045666666666664,1.295303734894615,1.3138295984387178,separated,60,0.95,mixture/0.1/3/5/3
0.1,3,4,400,constant,1.3638333333333335,1.343946929397539,1.383719737269128,separated,60,0.95,mixture/0.1/3/5/4
0.1,3,4,1000,constant,1.3952666666666669,1.38380572036991,1.4067276129634239,separated,60,0.95,mixture/0.1/3/5/4
0.1,3,5,400,constant,0.7311666666666665,0.6729994306018738,0.7893339027314592,separated,60,0.95,mixture/0.1/3/5/5
0.1,3,5,1000,constant,0.7911999999999999,0.7572031233168515,0.8251968766831483,separated,60,0.95,mixture/0.1/3/5/5
0.1,3,6,400,constant,0.5075833333333333,0.49714826870708784,0.5180183979595788,separated,60,0.95,mixture/0.1/3/5/6
0.1,3,6,1000,constant,0.5122666666666666,0.5062109155742966,0.5183224177590365,separated,60,0.95,mixture/0.1/3/5/6
