alpha,K,mixture_id,dataset_id,n,N,d,cost_scheme,rule,threshold,k_hat,k_correct,exact_recovery,mixture_key
0.1,2,7,0,1000,200,5,constant,stated,0.5395907397331495,2,1,1,mixture/0.1/2/5/7
0.1,2,7,0,1000,200,5,constant,geomean,0.1917602670002313,2,1,1,mixture/0.1/2/5/7
0.1,2,7,0,1000,200,5,constant,ratio,0.10400000000000009,2,1,1,mixture/0.1/2/5/7
0.1,2,7,0,1000,200,5,constant,ratio-half,0.10400000000000009,2,1,1,mixture/0.1/2/5/7
0.1,2,8,0,400,200,5,constant,stated,0.6784994344878064,1,0,0,mixture/0.1/2/5/8
0.1,2,8,0,400,200,5,constant,geomean,0.1519868415357067,2,1,1,mixture/0.1/2/5/8
0.1,2,8,0,400,200,5,constant,ratio,0.07500000000000007,2,1,1,mixture/0.1/2/5/8
0.1,2,8,0,400,200,5,constant,ratio-half,0.07500000000000007,2,1,1,mixture/0.1/2/5/8
0.1,2,8,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.1/2/5/8
0.1,2,8,0,1000,200,5,constant,geomean,0.11978313737751232,2,1,1,mixture/0.1/2/5/8
0.1,2,8,0,1000,200,5,constant,ratio,0.04800000000000004,2,1,1,mixture/0.1/2/5/8
0.1,2,8,0,1000,200,5,constant,ratio-half,0.04800000000000004,2,1,1,mixture/0.1/2/5/8
0.1,2,9,0,400,200,5,constant,stated,0.6784994344878064,2,1,1,mixture/0.1/2/5/9
0.1,2,9,0,400,200,5,constant,geomean,0.273998175176405,4,0,0,mixture/0.1/2/5/9
0.1,2,9,0,400,200,5,constant,ratio,0.30500000000000005,2,1,1,mixture/0.1/2/5/9
0.1,2,9,0,400,200,5,constant,ratio-half,0.30500000000000005,2,1,1,mixture/0.1/2/5/9
0.1,2,9,0,1000,200,5,constant,stated,0.5395907397331495,2,1,1,mixture/0.1/2/5/9
0.1,2,9,0,1000,200,5,constant,geomean,0.20558210038814187,28,0,0,mixture/0.1/2/5/9
0.1,2,9,0,1000,200,5,constant,ratio,0.2839999999999999,2,1,1,mixture/0.1/2/5/9
0.1,2,9,0,1000,200,5,constant,ratio-half,0.2839999999999999,2,1,1,mixture/0.1/2/5/9
0.1,2,10,0,400,200,5,constant,stated,0.6784994344878064,2,1,1,mixture/0.1/2/5/10
0.1,2,10,0,400,200,5,constant,geomean,0.23404059476936903,2,1,1,mixture/0.1/2/5/10
0.1,2,10,0,400,200,5,constant,ratio,0.07999999999999996,2,1,1,mixture/0.1/2/5/10
0.1,2,10,0,400,200,5,constant,ratio-half,0.07999999999999996,2,1,1,mixture/0.1/2/5/10
0.1,2,10,0,1000,200,5,constant,stated,0.5395907397331495,2,1,1,mixture/0.1/2/5/10
0.1,2,10,0,1000,200,5,constant,geomean,0.177313282074412,2,1,1,mixture/0.1/2/5/10
0.1,2,10,0,1000,200,5,constant,ratio,0.034,2,1,1,mixture/0.1/2/5/10
0.1,2,10,0,1000,200,5,constant,ratio-half,0.034,2,1,1,mixture/0.1/2/5/10
0.1,2,11,0,400,200,5,constant,stated,0.6784994344878064,1,0,0,mixture/0.1/2/5/11
0.1,2,11,0,400,200,5,constant,geomean,0.11757976016304852,4,0,0,mixture/0.1/2/5/11
0.1,2,11,0,400,200,5,constant,ratio,0.17,2,1,1,mixture/0.1/2/5/11
0.1,2,11,0,400,200,5,constant,ratio-half,0.17,2,1,1,mixture/0.1/2/5/11
0.1,2,11,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.1/2/5/11
0.1,2,11,0,1000,200,5,constant,geomean,0.09777525249264254,2,1,1,mixture/0.1/2/5/11
0.1,2,11,0,1000,200,5,constant,ratio,0.07399999999999998,2,1,1,mixture/0.1/2/5/11
0.1,2,11,0,1000,200,5,constant,ratio-half,0.07399999999999998,2,1,1,mixture/0.1/2/5/11
0.1,2,12,0,400,200,5,constant,stated,0.6784994344878064,2,1,1,mixture/0.1/2/5/12
0.1,2,12,0,400,200,5,constant,geomean,0.2258317958127244,13,0,0,mixture/0.1/2/5/12
0.1,2,12,0,400,200,5,constant,ratio,0.0,146,0,0,mixture/0.1/2/5/12
0.1,2,12,0,400,200,5,constant,ratio-half,0.5499999999999999,2,1,1,mixture/0.1/2/5/12
0.1,2,12,0,1000,200,5,constant,stated,0.5395907397331495,3,0,0,mixture/0.1/2/5/12
0.1,2,12,0,1000,200,5,constant,geomean,0.18558017135459262,22,0,0,mixture/0.1/2/5/12
0.1,2,12,0,1000,200,5,constant,ratio,0.0,166,0,0,mixture/0.1/2/5/12
0.1,2,12,0,1000,200,5,constant,ratio-half,0.386,3,0,0,mixture/0.1/2/5/12
0.1,2,13,0,400,200,5,constant,stated,0.6784994344878064,2,1,1,mixture/0.1/2/5/13
0.1,2,13,0,400,200,5,constant,geomean,0.2824004249288588,2,1,1,mixture/0.1/2/5/13
0.1,2,13,0,400,200,5,constant,ratio,0.245,2,1,1,mixture/0.1/2/5/13
0.1,2,13,0,400,200,5,constant,ratio-half,0.245,2,1,1,mixture/0.1/2/5/13
0.1,2,13,0,1000,200,5,constant,stated,0.5395907397331495,2,1,1,mixture/0.1/2/5/13
0.1,2,13,0,1000,200,5,constant,geomean,0.2526103719169109,2,1,1,mixture/0.1/2/5/13
0.1,2,13,0,1000,200,5,constant,ratio,0.16999999999999993,2,1,1,mixture/0.1/2/5/13
0.1,2,13,0,1000,200,5,constant,ratio-half,0.16999999999999993,2,1,1,mixture/0.1/2/5/13
0.1,2,14,0,400,200,5,constant,stated,0.6784994344878064,1,0,0,mixture/0.1/2/5/14
0.1,2,14,0,400,200,5,constant,geomean,0.12668859459319934,5,0,0,mixture/0.1/2/5/14
0.1,2,14,0,400,200,5,constant,ratio,0.0,166,0,0,mixture/0.1/2/5/14
0.1,2,14,0,400,200,5,constant,ratio-half,0.18500000000000005,2,1,1,mixture/0.1/2/5/14
0.1,2,14,0,1000,200,5,constant,stated,0.5395907397331495,2,1,1,mixture/0.1/2/5/14
0.1,2,14,0,1000,200,5,constant,geomean,0.10783320453366861,2,1,1,mixture/0.1/2/5/14
0.1,2,14,0,1000,200,5,constant,ratio,0.0,181,0,0,mixture/0.1/2/5/14
0.1,2,14,0,1000,200,5,constant,ratio-half,0.07400000000000001,2,1,1,mixture/0.1/2/5/14
0.1,2,15,0,400,200,5,constant,stated,0.6784994344878064,1,0,0,mixture/0.1/2/5/15
0.1,2,15,0,400,200,5,constant,geomean,0.15491933384829673,2,1,1,mixture/0.1/2/5/15
0.1,2,15,0,400,200,5,constant,ratio,0.08999999999999997,2,1,1,mixture/0.1/2/5/15
0.1,2,15,0,400,200,5,constant,ratio-half,0.08999999999999997,2,1,1,mixture/0.1/2/5/15
0.1,2,15,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.1/2/5/15
0.1,2,15,0,1000,200,5,constant,geomean,0.12465953633797931,2,1,1,mixture/0.1/2/5/15
0.1,2,15,0,1000,200,5,constant,ratio,0.04400000000000004,2,1,1,mixture/0.1/2/5/15
0.1,2,15,0,1000,200,5,constant,ratio-half,0.04400000000000004,2,1,1,mixture/0.1/2/5/15
0.1,2,16,0,400,200,5,constant,stated,0.6784994344878064,2,1,1,mixture/0.1/2/5/16
