alpha,K,d,mixture_id,dataset_id,n,N,cost_scheme,algorithm,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
0.3,4,5,0,19,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/0
0.3,4,5,0,19,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/0
0.3,4,5,0,19,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/0
0.3,4,5,0,19,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/0
0.3,4,5,0,19,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/0
0.3,4,5,0,19,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/0
0.3,4,5,1,0,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,0,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,0,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,1,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,1,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,100,200,constant,single,1,1.0,6,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,2,100,200,constant,complete,1,1.0,6,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,2,100,200,constant,average,1,1.0,6,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,2,100,200,constant,pam,1,1.0,6,0,0,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,2,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,2,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,3,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,3,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,200,200,constant,pam,1,1.0,4,1,1,0,1,mixture/0.3/4/5/1
0.3,4,5,1,4,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,4,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,4,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,100,200,constant,single,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,5,100,200,constant,complete,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,5,100,200,constant,average,1,1.0,5,0,0,,,mixture/0.3/4/5/1
0.3,4,5,1,5,100,200,constant,pam,1,1.0,5,0,0,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,500,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,600,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,600,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,600,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,600,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,700,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,700,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,700,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,700,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,800,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,800,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,800,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,800,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,900,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,900,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,900,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,900,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,5,1000,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,1000,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,1000,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,5,1000,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,6,100,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,100,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,100,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,100,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,6,200,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,200,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,200,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,200,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,6,300,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,300,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,300,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,300,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,6,400,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,400,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,400,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,400,200,constant,pam,1,1.0,4,1,1,1,0,mixture/0.3/4/5/1
0.3,4,5,1,6,500,200,constant,single,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,500,200,constant,complete,1,1.0,4,1,1,,,mixture/0.3/4/5/1
0.3,4,5,1,6,500,200,constant,average,1,1.0,4,1,1,,,mixture/0.3/4/5/1
