alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,3,14,1000,constant,-0.036533333333333085,-0.3271445172886256,0.25407785062195937,uncertain,60,0.95,mixture/0.1/3/5/14
0.1,3,15,400,constant,0.17733333333333323,0.1421366954512302,0.21252997121543626,separated,60,0.95,mixture/0.1/3/5/15
0.1,3,15,1000,constant,0.2170333333333333,0.195153096672953,0.2389135699937136,separated,60,0.95,mixture/0.1/3/5/15
0.1,3,16,400,constant,0.4483333333333334,0.433813391136002,0.46285327553066485,separated,60,0.95,mixture/0.1/3/5/16
0.1,3,16,1000,constant,0.45719999999999966,0.4493078443754882,0.4650921556245111,separated,60,0.95,mixture/0.1/3/5/16
0.1,3,17,400,constant,0.45325000000000004,0.4165515817091666,0.48994841829083347,separated,60,0.95,mixture/0.1/3/5/17
0.1,3,17,1000,constant,0.47263333333333335,0.45166057200565435,0.49360609466101235,separated,60,0.95,mixture/0.1/3/5/17
0.1,3,18,400,constant,0.6682499999999997,0.3328660572955313,0.8871134587967867,separated,60,0.95,mixture/0.1/3/5/18
0.1,3,18,1000,constant,0.6084999999999998,0.34162116042461355,0.8400281540542831,separated,60,0.95,mixture/0.1/3/5/18
0.1,3,19,400,constant,0.057333333333333236,-0.242848518138858,0.35751518480552447,uncertain,60,0.95,mixture/0.1/3/5/19
0.1,3,19,1000,constant,0.10553333333333326,-0.17857994135158606,0.38964660801825257,uncertain,60,0.95,mixture/0.1/3/5/19
0.1,4,0,400,constant,0.20758333333333334,-0.05340389441983562,0.4685705610865023,uncertain,60,0.95,mixture/0.1/4/5/0
0.1,4,0,1000,constant,0.2816999999999996,0.10841848255011544,0.4549815174498838,separated,60,0.95,mixture/0.1/4/5/0
0.1,4,1,400,constant,-0.24500000000000005,-0.2682268621977279,-0.2217731378022722,nonseparated,60,0.95,mixture/0.1/4/5/1
0.1,4,1,1000,constant,-0.22930000000000034,-0.24281162175756726,-0.2157883782424334,nonseparated,60,0.95,mixture/0.1/4/5/1
0.1,4,2,400,constant,0.4676666666666663,0.43744045346995974,0.49789287986337283,separated,60,0.95,mixture/0.1/4/5/2
0.1,4,2,1000,constant,0.4774666666666665,0.4607082422715117,0.4942250910618213,separated,60,0.95,mixture/0.1/4/5/2
0.1,4,3,400,constant,0.024250000000000105,-0.1995780823334059,0.2255100412777613,uncertain,60,0.95,mixture/0.1/4/5/3
0.1,4,3,1000,constant,0.035499999999999976,-0.08057281302233704,0.151572813022337,uncertain,60,0.95,mixture/0.1/4/5/3
0.1,4,4,400,constant,0.2891666666666667,0.23358543176029167,0.3447479015730417,separated,60,0.95,mixture/0.1/4/5/4
0.1,4,4,1000,constant,0.301533333333333,0.2635269182980482,0.3395397483686178,separated,60,0.95,mixture/0.1/4/5/4
0.1,4,5,400,constant,0.5780833333333335,0.5540410371882767,0.6021256294783903,separated,60,0.95,mixture/0.1/4/5/5
0.1,4,5,1000,constant,0.5918666666666662,0.5783037109666438,0.6054296223666886,separated,60,0.95,mixture/0.1/4/5/5
0.1,4,6,400,constant,0.34150000000000014,0.314716037581501,0.36828396241849926,separated,60,0.95,mixture/0.1/4/5/6
0.1,4,6,1000,constant,0.3551,0.33951579741136073,0.3706842025886393,separated,60,0.95,mixture/0.1/4/5/6
0.1,4,7,400,constant,0.5817499999999998,0.5338366680329301,0.6296633319670695,separated,60,0.95,mixture/0.1/4/5/7
0.1,4,7,1000,constant,0.6224000000000004,0.5927662178967568,0.652033782103244,separated,60,0.95,mixture/0.1/4/5/7
0.1,4,8,400,constant,0.16658333333333342,0.13538311128333658,0.19778355538333026,separated,60,0.95,mixture/0.1/4/5/8
0.1,4,8,1000,constant,0.19443333333333335,0.17719937227034965,0.21166729439631704,separated,60,0.95,mixture/0.1/4/5/8
0.1,4,9,400,constant,0.15074999999999983,0.0775146415679544,0.22398535843204526,separated,60,0.95,mixture/0.1/4/5/9
0.1,4,9,1000,constant,0.15563333333333362,0.11481716905916817,0.19644949760749908,separated,60,0.95,mixture/0.1/4/5/9
0.1,4,10,400,constant,0.23858333333333348,0.21164631934163314,0.2655203473250338,separated,60,0.95,mixture/0.1/4/5/10
0.1,4,10,1000,constant,0.26416666666666655,0.25174351094790404,0.27658982238542906,separated,60,0.95,mixture/0.1/4/5/10
0.1,4,11,400,constant,0.1683333333333331,0.11926535612772404,0.21740131053894218,separated,60,0.95,mixture/0.1/4/5/11
0.1,4,11,1000,constant,0.20583333333333376,0.1748887795445745,0.23677788712209302,separated,60,0.95,mixture/0.1/4/5/11
0.1,4,12,400,constant,-0.0955,-0.2191281896608392,0.010992360194002349,uncertain,60,0.95,mixture/0.1/4/5/12
0.1,4,12,1000,constant,-0.06429999999999994,-0.10106969873604482,-0.029591895565732884,nonseparated,60,0.95,mixture/0.1/4/5/12
0.1,4,13,400,constant,0.33883333333333315,0.3199267835564545,0.3577398831102118,separated,60,0.95,mixture/0.1/4/5/13
0.1,4,13,1000,constant,0.34123333333333333,0.329810893480141,0.3526557731865257,separated,60,0.95,mixture/0.1/4/5/13
0.1,4,14,400,constant,0.21666666666666723,0.1567490605556312,0.27658427277770326,separated,60,0.95,mixture/0.1/4/5/14
0.1,4,14,1000,constant,0.2573333333333335,0.22390737290094131,0.29075929376572573,separated,60,0.95,mixture/0.1/4/5/14
0.1,4,15,400,constant,-0.10374999999999984,-0.1243699266524067,-0.08313007334759298,nonseparated,60,0.95,mixture/0.1/4/5/15
0.1,4,15,1000,constant,-0.09253333333333319,-0.10560655557931103,-0.07946011108735535,nonseparated,60,0.95,mixture/0.1/4/5/15
