alpha,K,mixture_id,n,cost_scheme,eta_hat,eta_ci_low,eta_ci_high,separation_status,n_pairs,level,mixture_key
0.1,2,12,1000,constant,0.6978000000000003,0.4545920662411544,0.9410079337588462,separated,60,0.95,mixture/0.1/2/5/12
0.1,2,13,400,constant,0.3891666666666665,0.3462068993900479,0.4321264339432852,separated,60,0.95,mixture/0.1/2/5/13
0.1,2,13,1000,constant,0.4119333333333336,0.3870005709339488,0.4368660957327184,separated,60,0.95,mixture/0.1/2/5/13
0.1,2,14,400,constant,0.5334166666666667,0.5164979110846573,0.5503354222486763,separated,60,0.95,mixture/0.1/2/5/14
0.1,2,14,1000,constant,0.5463666666666667,0.5359905504780722,0.5567427828552611,separated,60,0.95,mixture/0.1/2/5/14
0.1,2,15,400,constant,0.3588333333333333,0.3438314055399797,0.3738352611266869,separated,60,0.95,mixture/0.1/2/5/15
0.1,2,15,1000,constant,0.3698666666666666,0.3603159771817618,0.3794173561515714,separated,60,0.95,mixture/0.1/2/5/15
0.1,2,16,400,constant,0.5915833333333327,0.5573127687144457,0.6258538979522197,separated,60,0.95,mixture/0.1/2/5/16
0.1,2,16,1000,constant,0.6049666666666665,0.584895691257131,0.625037642076202,separated,60,0.95,mixture/0.1/2/5/16
0.1,2,17,400,constant,0.5062499999999998,0.4309608608593976,0.5815391391406018,separated,60,0.95,mixture/0.1/2/5/17
0.1,2,17,1000,constant,0.5383666666666665,0.4938908552631993,0.5828424780701338,separated,60,0.95,mixture/0.1/2/5/17
0.1,2,18,400,constant,0.6835833333333331,0.6680729320015633,0.6990937346651029,separated,60,0.95,mixture/0.1/2/5/18
0.1,2,18,1000,constant,0.6876333333333333,0.6793309623170715,0.6959357043495952,separated,60,0.95,mixture/0.1/2/5/18
0.1,2,19,400,constant,1.444416666666667,1.4279227617699584,1.4609105715633748,separated,60,0.95,mixture/0.1/2/5/19
0.1,2,19,1000,constant,1.4614999999999991,1.45112742614034,1.4718725738596583,separated,60,0.95,mixture/0.1/2/5/19
0.1,3,0,400,constant,0.4776666666666668,0.4608144477821774,0.4945188855511562,separated,60,0.95,mixture/0.1/3/5/0
0.1,3,0,1000,constant,0.4865666666666664,0.4758874850950386,0.4972458482382942,separated,60,0.95,mixture/0.1/3/5/0
0.1,3,1,400,constant,0.9867499999999996,0.9637160289297444,1.0097839710702547,separated,60,0.95,mixture/0.1/3/5/1
0.1,3,1,1000,constant,0.9975666666666668,0.9855118895875544,1.0096214437457791,separated,60,0.95,mixture/0.1/3/5/1
0.1,3,2,400,constant,1.1184166666666664,1.0764034835653662,1.1604298497679666,separated,60,0.95,mixture/0.1/3/5/2
0.1,3,2,1000,constant,1.161833333333333,1.1316913986614354,1.191975268005231,separated,60,0.95,mixture/0.1/3/5/2
0.1,3,3,400,constant,1.280583333333333,1.2338382704675537,1.3013006119965291,separated,60,0.95,mixture/0.1/3/5/3
0.1,3,3,1000,constant,1.3036333333333336,1.294018866661434,1.3132478000052332,separated,60,0.95,mixture/0.1/3/5/3
