alpha,K,d,mixture_id,n,N,cost_scheme,algorithm,dataset_id,exact_recovery,ari,k_hat,k_correct,exact_recovery_at_k_hat,pam_one_swap_certified,pam_hit_cap,mixture_key
0.3,6,5,17,1000,200,constant,complete,0,1,1.0,6,1,1,,,mixture/0.3/6/5/17
0.3,6,5,17,1000,200,constant,average,0,1,1.0,6,1,1,,,mixture/0.3/6/5/17
0.3,6,5,17,1000,200,constant,pam,0,1,1.0,6,1,1,1,0,mixture/0.3/6/5/17
0.3,6,5,18,400,200,constant,single,0,1,1.0,5,0,0,,,mixture/0.3/6/5/18
0.3,6,5,18,400,200,constant,complete,0,1,1.0,5,0,0,,,mixture/0.3/6/5/18
0.3,6,5,18,400,200,constant,average,0,1,1.0,5,0,0,,,mixture/0.3/6/5/18
0.3,6,5,18,400,200,constant,pam,0,1,1.0,5,0,0,1,0,mixture/0.3/6/5/18
0.3,6,5,18,1000,200,constant,single,0,1,1.0,6,1,1,,,mixture/0.3/6/5/18
0.3,6,5,18,1000,200,constant,complete,0,1,1.0,6,1,1,,,mixture/0.3/6/5/18
0.3,6,5,18,1000,200,constant,average,0,1,1.0,6,1,1,,,mixture/0.3/6/5/18
0.3,6,5,18,1000,200,constant,pam,0,1,1.0,6,1,1,1,0,mixture/0.3/6/5/18
0.3,6,5,19,400,200,constant,single,0,1,1.0,6,1,1,,,mixture/0.3/6/5/19
0.3,6,5,19,400,200,constant,complete,0,1,1.0,6,1,1,,,mixture/0.3/6/5/19
0.3,6,5,19,400,200,constant,average,0,1,1.0,6,1,1,,,mixture/0.3/6/5/19
0.3,6,5,19,400,200,constant,pam,0,1,1.0,6,1,1,1,0,mixture/0.3/6/5/19
0.3,6,5,19,1000,200,constant,single,0,1,1.0,6,1,1,,,mixture/0.3/6/5/19
0.3,6,5,19,1000,200,constant,complete,0,1,1.0,6,1,1,,,mixture/0.3/6/5/19
0.3,6,5,19,1000,200,constant,average,0,1,1.0,6,1,1,,,mixture/0.3/6/5/19
0.3,6,5,19,1000,200,constant,pam,0,1,1.0,6,1,1,1,0,mixture/0.3/6/5/19
0.3,7,5,0,400,200,constant,single,0,0,0.7634845519096702,7,1,0,,,mixture/0.3/7/5/0
0.3,7,5,0,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/0
0.3,7,5,0,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/0
0.3,7,5,0,400,200,constant,pam,0,0,0.9710281975023629,7,1,0,1,0,mixture/0.3/7/5/0
0.3,7,5,0,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/0
0.3,7,5,0,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/0
0.3,7,5,0,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/0
0.3,7,5,0,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/0
0.3,7,5,1,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/1
0.3,7,5,1,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/1
0.3,7,5,1,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/1
0.3,7,5,1,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/1
0.3,7,5,1,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/1
0.3,7,5,1,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/1
0.3,7,5,1,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/1
0.3,7,5,1,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/1
0.3,7,5,2,400,200,constant,single,0,0,0.8195790032539566,3,0,0,,,mixture/0.3/7/5/2
0.3,7,5,2,400,200,constant,complete,0,1,1.0,3,0,0,,,mixture/0.3/7/5/2
0.3,7,5,2,400,200,constant,average,0,0,0.8248612395480716,3,0,0,,,mixture/0.3/7/5/2
0.3,7,5,2,400,200,constant,pam,0,1,1.0,3,0,0,1,0,mixture/0.3/7/5/2
0.3,7,5,2,1000,200,constant,single,0,0,0.8195790032539566,6,0,0,,,mixture/0.3/7/5/2
0.3,7,5,2,1000,200,constant,complete,0,1,1.0,6,0,0,,,mixture/0.3/7/5/2
0.3,7,5,2,1000,200,constant,average,0,1,1.0,6,0,0,,,mixture/0.3/7/5/2
0.3,7,5,2,1000,200,constant,pam,0,1,1.0,6,0,0,1,0,mixture/0.3/7/5/2
0.3,7,5,3,400,200,constant,single,0,0,0.8265069322805321,7,1,0,,,mixture/0.3/7/5/3
0.3,7,5,3,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/3
0.3,7,5,3,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/3
0.3,7,5,3,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/3
0.3,7,5,3,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/3
0.3,7,5,3,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/3
0.3,7,5,3,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/3
0.3,7,5,3,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/3
0.3,7,5,4,400,200,constant,single,0,0,0.6947449238841465,7,1,0,,,mixture/0.3/7/5/4
0.3,7,5,4,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/4
0.3,7,5,4,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/4
0.3,7,5,4,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/4
0.3,7,5,4,1000,200,constant,single,0,0,0.8594380507597358,8,0,0,,,mixture/0.3/7/5/4
0.3,7,5,4,1000,200,constant,complete,0,1,1.0,8,0,0,,,mixture/0.3/7/5/4
0.3,7,5,4,1000,200,constant,average,0,1,1.0,8,0,0,,,mixture/0.3/7/5/4
0.3,7,5,4,1000,200,constant,pam,0,1,1.0,8,0,0,1,0,mixture/0.3/7/5/4
0.3,7,5,5,400,200,constant,single,0,0,0.8361076596563127,5,0,0,,,mixture/0.3/7/5/5
0.3,7,5,5,400,200,constant,complete,0,0,0.8114481107396361,5,0,0,,,mixture/0.3/7/5/5
0.3,7,5,5,400,200,constant,average,0,0,0.9652329544919216,5,0,0,,,mixture/0.3/7/5/5
0.3,7,5,5,400,200,constant,pam,0,0,0.9441740840949627,5,0,0,1,0,mixture/0.3/7/5/5
0.3,7,5,5,1000,200,constant,single,0,0,0.8396829789659412,7,1,0,,,mixture/0.3/7/5/5
0.3,7,5,5,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/5
0.3,7,5,5,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/5
0.3,7,5,5,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/5
0.3,7,5,6,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/6
0.3,7,5,6,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/6
0.3,7,5,6,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/6
0.3,7,5,6,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/6
0.3,7,5,6,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/6
0.3,7,5,6,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/6
0.3,7,5,6,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/6
0.3,7,5,6,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/6
0.3,7,5,7,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/7
0.3,7,5,7,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/7
0.3,7,5,7,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/7
0.3,7,5,7,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/7
0.3,7,5,7,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/7
0.3,7,5,7,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/7
0.3,7,5,7,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/7
0.3,7,5,7,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/7
0.3,7,5,8,400,200,constant,single,0,0,0.6095364840164675,7,1,0,,,mixture/0.3/7/5/8
0.3,7,5,8,400,200,constant,complete,0,0,0.7901655969968515,7,1,0,,,mixture/0.3/7/5/8
0.3,7,5,8,400,200,constant,average,0,0,0.8283756025713275,7,1,0,,,mixture/0.3/7/5/8
0.3,7,5,8,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/8
0.3,7,5,8,1000,200,constant,single,0,0,0.6035974408208513,7,1,0,,,mixture/0.3/7/5/8
0.3,7,5,8,1000,200,constant,complete,0,0,0.7901655969968515,7,1,0,,,mixture/0.3/7/5/8
0.3,7,5,8,1000,200,constant,average,0,0,0.8468115711401482,7,1,0,,,mixture/0.3/7/5/8
0.3,7,5,8,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/8
0.3,7,5,9,400,200,constant,single,0,0,0.6149549288262404,7,1,0,,,mixture/0.3/7/5/9
0.3,7,5,9,400,200,constant,complete,0,0,0.8581954749487224,7,1,0,,,mixture/0.3/7/5/9
0.3,7,5,9,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/9
0.3,7,5,9,400,200,constant,pam,0,0,0.973247631996618,7,1,0,1,0,mixture/0.3/7/5/9
0.3,7,5,9,1000,200,constant,single,0,0,0.6149549288262404,7,1,0,,,mixture/0.3/7/5/9
0.3,7,5,9,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/9
0.3,7,5,9,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/9
0.3,7,5,9,1000,200,constant,pam,0,0,0.9864020003533368,7,1,0,1,0,mixture/0.3/7/5/9
0.3,7,5,10,400,200,constant,single,0,0,0.7975310698902398,7,1,0,,,mixture/0.3/7/5/10
0.3,7,5,10,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/10
0.3,7,5,10,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/10
0.3,7,5,10,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/10
0.3,7,5,10,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/10
0.3,7,5,10,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/10
0.3,7,5,10,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/10
0.3,7,5,10,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/10
0.3,7,5,11,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/11
0.3,7,5,11,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/11
0.3,7,5,11,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/11
0.3,7,5,11,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/11
0.3,7,5,11,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/11
0.3,7,5,11,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/11
0.3,7,5,11,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/11
0.3,7,5,11,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/11
0.3,7,5,12,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/12
0.3,7,5,12,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/12
0.3,7,5,12,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/12
0.3,7,5,12,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/12
0.3,7,5,12,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/12
0.3,7,5,12,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/12
0.3,7,5,12,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/12
0.3,7,5,12,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/12
0.3,7,5,13,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/13
0.3,7,5,13,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/13
0.3,7,5,13,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/13
0.3,7,5,13,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/13
0.3,7,5,13,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/13
0.3,7,5,13,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/13
0.3,7,5,13,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/13
0.3,7,5,13,1000,200,constant,pam,0,1,1.0,7,1,1,0,1,mixture/0.3/7/5/13
0.3,7,5,14,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/14
0.3,7,5,14,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/14
0.3,7,5,14,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/14
0.3,7,5,14,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/14
0.3,7,5,14,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/14
0.3,7,5,14,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/14
0.3,7,5,14,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/14
0.3,7,5,14,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/14
0.3,7,5,15,400,200,constant,single,0,0,0.6874768351860173,7,1,0,,,mixture/0.3/7/5/15
0.3,7,5,15,400,200,constant,complete,0,0,0.8448375251799906,7,1,0,,,mixture/0.3/7/5/15
0.3,7,5,15,400,200,constant,average,0,0,0.8502786489375439,7,1,0,,,mixture/0.3/7/5/15
0.3,7,5,15,400,200,constant,pam,0,0,0.9785538692484039,7,1,0,1,0,mixture/0.3/7/5/15
0.3,7,5,15,1000,200,constant,single,0,0,0.6874768351860173,7,1,0,,,mixture/0.3/7/5/15
0.3,7,5,15,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/15
0.3,7,5,15,1000,200,constant,average,0,0,0.8772906654215382,7,1,0,,,mixture/0.3/7/5/15
0.3,7,5,15,1000,200,constant,pam,0,0,0.989065877388956,7,1,0,1,0,mixture/0.3/7/5/15
0.3,7,5,16,400,200,constant,single,0,0,0.8663981866158484,6,0,0,,,mixture/0.3/7/5/16
0.3,7,5,16,400,200,constant,complete,0,0,0.9686879029190302,6,0,0,,,mixture/0.3/7/5/16
0.3,7,5,16,400,200,constant,average,0,0,0.8663981866158484,6,0,0,,,mixture/0.3/7/5/16
0.3,7,5,16,400,200,constant,pam,0,0,0.9331452996632205,6,0,0,1,0,mixture/0.3/7/5/16
0.3,7,5,16,1000,200,constant,single,0,0,0.8611076467797775,6,0,0,,,mixture/0.3/7/5/16
0.3,7,5,16,1000,200,constant,complete,0,0,0.8497524595549459,6,0,0,,,mixture/0.3/7/5/16
0.3,7,5,16,1000,200,constant,average,0,0,0.8611076467797775,6,0,0,,,mixture/0.3/7/5/16
0.3,7,5,16,1000,200,constant,pam,0,0,0.9891353365807212,6,0,0,1,0,mixture/0.3/7/5/16
0.3,7,5,17,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/17
0.3,7,5,17,400,200,constant,complete,0,0,0.7858788903365538,7,1,0,,,mixture/0.3/7/5/17
0.3,7,5,17,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/17
0.3,7,5,17,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/17
0.3,7,5,17,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/17
0.3,7,5,17,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/17
0.3,7,5,17,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/17
0.3,7,5,17,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/17
0.3,7,5,18,400,200,constant,single,0,0,0.7935449832030066,5,0,0,,,mixture/0.3/7/5/18
0.3,7,5,18,400,200,constant,complete,0,1,1.0,5,0,0,,,mixture/0.3/7/5/18
0.3,7,5,18,400,200,constant,average,0,1,1.0,5,0,0,,,mixture/0.3/7/5/18
0.3,7,5,18,400,200,constant,pam,0,1,1.0,5,0,0,1,0,mixture/0.3/7/5/18
0.3,7,5,18,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/18
0.3,7,5,18,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/18
0.3,7,5,18,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/18
0.3,7,5,18,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/18
0.3,7,5,19,400,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/19
0.3,7,5,19,400,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/19
0.3,7,5,19,400,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/19
0.3,7,5,19,400,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/19
0.3,7,5,19,1000,200,constant,single,0,1,1.0,7,1,1,,,mixture/0.3/7/5/19
0.3,7,5,19,1000,200,constant,complete,0,1,1.0,7,1,1,,,mixture/0.3/7/5/19
0.3,7,5,19,1000,200,constant,average,0,1,1.0,7,1,1,,,mixture/0.3/7/5/19
0.3,7,5,19,1000,200,constant,pam,0,1,1.0,7,1,1,1,0,mixture/0.3/7/5/19
0.3,8,5,0,400,200,constant,single,0,1,1.0,6,0,0,,,mixture/0.3/8/5/0
0.3,8,5,0,400,200,constant,complete,0,1,1.0,6,0,0,,,mixture/0.3/8/5/0
0.3,8,5,0,400,200,constant,average,0,1,1.0,6,0,0,,,mixture/0.3/8/5/0
0.3,8,5,0,400,200,constant,pam,0,1,1.0,6,0,0,1,0,mixture/0.3/8/5/0
0.3,8,5,0,1000,200,constant,single,0,1,1.0,7,0,0,,,mixture/0.3/8/5/0
0.3,8,5,0,1000,200,constant,complete,0,1,1.0,7,0,0,,,mixture/0.3/8/5/0
0.3,8,5,0,1000,200,constant,average,0,1,1.0,7,0,0,,,mixture/0.3/8/5/0
0.3,8,5,0,1000,200,constant,pam,0,1,1.0,7,0,0,1,0,mixture/0.3/8/5/0
0.3,8,5,1,400,200,constant,single,0,0,0.7525310772171995,8,1,0,,,mixture/0.3/8/5/1
0.3,8,5,1,400,200,constant,complete,0,1,1.0,8,1,1,,,mixture/0.3/8/5/1
0.3,8,5,1,400,200,constant,average,0,1,1.0,8,1,1,,,mixture/0.3/8/5/1
0.3,8,5,1,400,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/1
0.3,8,5,1,1000,200,constant,single,0,0,0.8128107092762176,8,1,0,,,mixture/0.3/8/5/1
0.3,8,5,1,1000,200,constant,complete,0,1,1.0,8,1,1,,,mixture/0.3/8/5/1
0.3,8,5,1,1000,200,constant,average,0,1,1.0,8,1,1,,,mixture/0.3/8/5/1
0.3,8,5,1,1000,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/1
0.3,8,5,2,400,200,constant,single,0,0,0.8688983906028641,7,0,0,,,mixture/0.3/8/5/2
0.3,8,5,2,400,200,constant,complete,0,1,1.0,7,0,0,,,mixture/0.3/8/5/2
0.3,8,5,2,400,200,constant,average,0,1,1.0,7,0,0,,,mixture/0.3/8/5/2
0.3,8,5,2,400,200,constant,pam,0,1,1.0,7,0,0,1,0,mixture/0.3/8/5/2
0.3,8,5,2,1000,200,constant,single,0,1,1.0,8,1,1,,,mixture/0.3/8/5/2
0.3,8,5,2,1000,200,constant,complete,0,1,1.0,8,1,1,,,mixture/0.3/8/5/2
0.3,8,5,2,1000,200,constant,average,0,1,1.0,8,1,1,,,mixture/0.3/8/5/2
0.3,8,5,2,1000,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/2
0.3,8,5,3,400,200,constant,single,0,0,0.8808311411232723,3,0,0,,,mixture/0.3/8/5/3
0.3,8,5,3,400,200,constant,complete,0,0,0.8334459934038824,3,0,0,,,mixture/0.3/8/5/3
0.3,8,5,3,400,200,constant,average,0,0,0.8808311411232723,3,0,0,,,mixture/0.3/8/5/3
0.3,8,5,3,400,200,constant,pam,0,1,1.0,3,0,0,1,0,mixture/0.3/8/5/3
0.3,8,5,3,1000,200,constant,single,0,1,1.0,6,0,0,,,mixture/0.3/8/5/3
0.3,8,5,3,1000,200,constant,complete,0,1,1.0,6,0,0,,,mixture/0.3/8/5/3
0.3,8,5,3,1000,200,constant,average,0,1,1.0,6,0,0,,,mixture/0.3/8/5/3
0.3,8,5,3,1000,200,constant,pam,0,1,1.0,6,0,0,1,0,mixture/0.3/8/5/3
0.3,8,5,4,400,200,constant,single,0,1,1.0,8,1,1,,,mixture/0.3/8/5/4
0.3,8,5,4,400,200,constant,complete,0,1,1.0,8,1,1,,,mixture/0.3/8/5/4
0.3,8,5,4,400,200,constant,average,0,1,1.0,8,1,1,,,mixture/0.3/8/5/4
0.3,8,5,4,400,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/4
0.3,8,5,4,1000,200,constant,single,0,1,1.0,8,1,1,,,mixture/0.3/8/5/4
0.3,8,5,4,1000,200,constant,complete,0,1,1.0,8,1,1,,,mixture/0.3/8/5/4
0.3,8,5,4,1000,200,constant,average,0,1,1.0,8,1,1,,,mixture/0.3/8/5/4
0.3,8,5,4,1000,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/4
0.3,8,5,5,400,200,constant,single,0,0,0.6267939841329931,8,1,0,,,mixture/0.3/8/5/5
0.3,8,5,5,400,200,constant,complete,0,0,0.8435245277414152,8,1,0,,,mixture/0.3/8/5/5
0.3,8,5,5,400,200,constant,average,0,0,0.8612484233152673,8,1,0,,,mixture/0.3/8/5/5
0.3,8,5,5,400,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/5
0.3,8,5,5,1000,200,constant,single,0,0,0.8940637139006157,8,1,0,,,mixture/0.3/8/5/5
0.3,8,5,5,1000,200,constant,complete,0,0,0.8612484233152673,8,1,0,,,mixture/0.3/8/5/5
0.3,8,5,5,1000,200,constant,average,0,0,0.8875247099451612,8,1,0,,,mixture/0.3/8/5/5
0.3,8,5,5,1000,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/5
0.3,8,5,6,400,200,constant,single,0,0,0.6785033958927782,7,0,0,,,mixture/0.3/8/5/6
0.3,8,5,6,400,200,constant,complete,0,0,0.8667615181821986,7,0,0,,,mixture/0.3/8/5/6
0.3,8,5,6,400,200,constant,average,0,0,0.8667615181821986,7,0,0,,,mixture/0.3/8/5/6
0.3,8,5,6,400,200,constant,pam,0,1,1.0,7,0,0,1,0,mixture/0.3/8/5/6
0.3,8,5,6,1000,200,constant,single,0,0,0.8709245541944788,8,1,0,,,mixture/0.3/8/5/6
0.3,8,5,6,1000,200,constant,complete,0,0,0.8527115175575961,8,1,0,,,mixture/0.3/8/5/6
0.3,8,5,6,1000,200,constant,average,0,0,0.8709245541944788,8,1,0,,,mixture/0.3/8/5/6
0.3,8,5,6,1000,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/6
0.3,8,5,7,400,200,constant,single,0,1,1.0,4,0,0,,,mixture/0.3/8/5/7
0.3,8,5,7,400,200,constant,complete,0,1,1.0,4,0,0,,,mixture/0.3/8/5/7
0.3,8,5,7,400,200,constant,average,0,1,1.0,4,0,0,,,mixture/0.3/8/5/7
0.3,8,5,7,400,200,constant,pam,0,1,1.0,4,0,0,1,0,mixture/0.3/8/5/7
0.3,8,5,7,1000,200,constant,single,0,1,1.0,4,0,0,,,mixture/0.3/8/5/7
0.3,8,5,7,1000,200,constant,complete,0,1,1.0,4,0,0,,,mixture/0.3/8/5/7
0.3,8,5,7,1000,200,constant,average,0,1,1.0,4,0,0,,,mixture/0.3/8/5/7
0.3,8,5,7,1000,200,constant,pam,0,1,1.0,4,0,0,1,0,mixture/0.3/8/5/7
0.3,8,5,8,400,200,constant,single,0,1,1.0,5,0,0,,,mixture/0.3/8/5/8
0.3,8,5,8,400,200,constant,complete,0,1,1.0,5,0,0,,,mixture/0.3/8/5/8
0.3,8,5,8,400,200,constant,average,0,1,1.0,5,0,0,,,mixture/0.3/8/5/8
0.3,8,5,8,400,200,constant,pam,0,1,1.0,5,0,0,0,1,mixture/0.3/8/5/8
0.3,8,5,8,1000,200,constant,single,0,1,1.0,5,0,0,,,mixture/0.3/8/5/8
0.3,8,5,8,1000,200,constant,complete,0,1,1.0,5,0,0,,,mixture/0.3/8/5/8
0.3,8,5,8,1000,200,constant,average,0,1,1.0,5,0,0,,,mixture/0.3/8/5/8
0.3,8,5,8,1000,200,constant,pam,0,1,1.0,5,0,0,1,0,mixture/0.3/8/5/8
0.3,8,5,9,400,200,constant,single,0,1,1.0,7,0,0,,,mixture/0.3/8/5/9
0.3,8,5,9,400,200,constant,complete,0,1,1.0,7,0,0,,,mixture/0.3/8/5/9
0.3,8,5,9,400,200,constant,average,0,1,1.0,7,0,0,,,mixture/0.3/8/5/9
0.3,8,5,9,400,200,constant,pam,0,1,1.0,7,0,0,1,0,mixture/0.3/8/5/9
0.3,8,5,9,1000,200,constant,single,0,1,1.0,8,1,1,,,mixture/0.3/8/5/9
0.3,8,5,9,1000,200,constant,complete,0,1,1.0,8,1,1,,,mixture/0.3/8/5/9
0.3,8,5,9,1000,200,constant,average,0,1,1.0,8,1,1,,,mixture/0.3/8/5/9
0.3,8,5,9,1000,200,constant,pam,0,1,1.0,8,1,1,1,0,mixture/0.3/8/5/9
0.3,8,5,10,400,200,constant,single,0,0,0.606277753574954,2,0,0,,,mixture/0.3/8/5/10
0.3,8,5,10,400,200,constant,complete,0,0,0.9789346729782872,2,0,0,,,mixture/0.3/8/5/10
0.3,8,5,10,400,200,constant,average,0,0,0.8764754124428726,2,0,0,,,mixture/0.3/8/5/10
0.3,8,5,10,400,200,constant,pam,0,0,0.9508470980223175,2,0,0,1,0,mixture/0.3/8/5/10
0.3,8,5,10,1000,200,constant,single,0,0,0.7315198322219931,2,0,0,,,mixture/0.3/8/5/10
0.3,8,5,10,1000,200,constant,complete,0,1,1.0,2,0,0,,,mixture/0.3/8/5/10
0.3,8,5,10,1000,200,constant,average,0,0,0.8764754124428726,2,0,0,,,mixture/0.3/8/5/10
0.3,8,5,10,1000,200,constant,pam,0,0,0.9508470980223175,2,0,0,1,0,mixture/0.3/8/5/10
0.3,8,5,11,400,200,constant,single,0,0,0.7089193932937061,9,0,0,,,mixture/0.3/8/5/11
