alpha,K,mixture_id,n,cost_scheme,k,l,gamma_hat,se,ci_low,ci_high,n_pairs,level,mixture_key
0.1,8,11,400,constant,3,4,0.925,0.002978264007299408,0.915005663078468,0.9349943369215321,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,3,5,0.8340000000000001,0.00398230549583365,0.8206363415895022,0.847363658410498,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,3,6,1.223833333333333,0.04254216364246531,1.0810720751736551,1.366594591493011,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,3,7,0.7251666666666667,0.006500724282405528,0.7033518011768681,0.7469815321564653,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,4,4,0.5431666666666667,0.0029543768800762682,0.533252489192709,0.5530808441406244,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,4,5,0.8708333333333332,0.0038476764333776675,0.8579214576413308,0.8837452090253357,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,4,6,1.3900833333333331,0.014625017102055125,1.341005297254978,1.4391613694116883,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,4,7,0.9280833333333331,0.0035277184626595496,0.9162451595536693,0.939921507112997,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,5,5,0.36524999999999985,0.0020427113089042776,0.3583951526780107,0.372104847321989,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,5,6,1.1590833333333335,0.011277503521940584,1.1212387468373763,1.1969279198292906,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,5,7,1.0948333333333338,0.004446744931929667,1.0799111279999931,1.1097555386666744,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,6,6,0.9296666666666665,0.08834302260045532,0.6332087534757941,1.2261245798575389,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,6,7,1.5090833333333333,0.041914880733819576,1.3684270855819867,1.64973958108468,60,0.95,mixture/0.1/8/5/11
0.1,8,11,400,constant,7,7,0.028916666666666656,0.002248953512652399,0.02136972016655023,0.03646361316678308,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,0,0,0.10059999999999997,0.007756069247337308,0.07457249906165571,0.12662750093834424,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,0,1,1.2413333333333332,0.0022462356038375135,1.2337955074807991,1.2488711591858672,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,0,2,1.8392333333333326,0.00808151852188595,1.8121137029891548,1.8663529636775105,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,0,3,1.3753333333333335,0.003839923100297165,1.3624474759603522,1.3882191907063148,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,0,4,1.0096333333333334,0.004084555910599995,0.9959265471500669,1.0233401195165999,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,0,5,1.6159666666666668,0.003328185290184476,1.6047980781715345,1.627135255161799,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,0,6,1.8831999999999995,0.010438217481006559,1.8481718553796032,1.918228144620396,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,0,7,0.9980666666666664,0.000643027209740804,0.99590882217467,1.000224511158663,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,1,1,0.2154333333333334,0.0012958793159498268,0.21108467436236764,0.21978199230429915,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,1,2,0.9115333333333332,0.003832471040328018,0.8986724832793501,0.9243941833873163,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,1,3,1.3532999999999997,0.001705309091058039,1.3475773932835993,1.3590226067164002,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,1,4,0.9191000000000003,0.002986381518873832,0.9090784226641059,0.9291215773358946,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,1,5,1.2859333333333334,0.0022271903034618047,1.2784594189232572,1.2934072477434095,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,1,6,1.5887999999999998,0.03773434348131819,1.4621726287055798,1.7154273712944197,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,1,7,1.2356333333333334,0.002273150414298705,1.228005187857264,1.2432614788094027,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,2,2,0.47913333333333336,0.002078334114869891,0.47215894445155027,0.48610772221511644,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,2,3,1.1556333333333333,0.004321668349815885,1.1411308548944434,1.1701358117722231,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,2,4,1.1949999999999996,0.0027964869002108446,1.1856156632827517,1.2043843367172475,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,2,5,1.0862000000000003,0.003983780676013209,1.072831391240004,1.0995686087599965,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,2,6,1.28,0.03806242271057993,1.1522716738049528,1.4077283261950473,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,2,7,1.7536,0.003160061502655445,1.7429955944560673,1.7642044055439328,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,3,3,0.4189333333333334,0.0020881514906333485,0.4119259997022518,0.42594066696441496,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,3,4,0.9166333333333331,0.0018779070370826844,0.9103315294670805,0.9229351371995856,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,3,5,0.8266000000000001,0.0025632341858529846,0.8179984032310713,0.8352015967689289,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,3,6,1.3454000000000004,0.03957955016116848,1.2125805593648211,1.4782194406351796,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,3,7,0.7338666666666666,0.004568095368083077,0.7185372384875608,0.7491960948457723,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,4,4,0.5309666666666667,0.0016040145022849675,0.5255839802011388,0.5363493531321946,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,4,5,0.8643666666666666,0.002472671725359759,0.8560689757101151,0.8726643576232181,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,4,6,1.4190000000000005,0.013053345567649493,1.3751961151742988,1.4628038848257021,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,4,7,0.9224333333333333,0.002809222771521983,0.9130062580984252,0.9318604085682415,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,5,5,0.3524,0.0012566658424370504,0.34818293200457895,0.35661706799542103,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,5,6,1.1788000000000003,0.010657185051426054,1.1430370529348584,1.2145629470651422,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,5,7,1.0915333333333335,0.0026580510538543878,1.0826135539847785,1.1004531126818884,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,6,6,0.8896333333333335,0.07839039621315702,0.6265740379698259,1.152692628696841,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,6,7,1.6424666666666665,0.03828599976202499,1.5139880697183925,1.7709452636149405,60,0.95,mixture/0.1/8/5/11
0.1,8,11,1000,constant,7,7,0.022400000000000014,0.0014604387545981527,0.01749911917447782,0.027300880825522206,60,0.95,mixture/0.1/8/5/11
0.1,8,12,400,constant,0,0,0.35925000000000007,0.007069894196860532,0.33552513731830674,0.3829748626816934,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,0,1,1.7244999999999995,0.006378703089762418,1.703094608253245,1.745905391746754,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,0,2,1.256,0.02462481179485852,1.1733650606178816,1.3386349393821184,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,0,3,1.0388333333333333,0.006322731238962376,1.0176157696413268,1.0600508970253397,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,0,4,0.5761666666666667,0.0020562934492744907,0.5692662409518142,0.5830670923815192,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,0,5,1.0744166666666668,0.0046806061987682,1.058709679229405,1.0901236541039285,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,0,6,1.0335833333333335,0.004721168321522827,1.0177402291783904,1.0494264374882767,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,0,7,1.8240833333333335,0.00970503659987413,1.7915155672195116,1.8566510994471555,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,1,1,0.30775000000000013,0.003960299095592866,0.29446018977015287,0.3210398102298474,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,1,2,1.042916666666667,0.03921930439337,0.9113061240905953,1.1745272092427386,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,1,3,1.7244166666666663,0.0058850712050503035,1.704667784671543,1.7441655486617895,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,1,4,1.667416666666667,0.00581553985168001,1.647901115152149,1.686932218181185,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,1,5,1.3256666666666665,0.007009342702594197,1.3021450002205375,1.3491883331127956,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,1,6,1.8158333333333332,0.004510137148669837,1.8006983989837766,1.8309682676828898,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,1,7,1.8362500000000002,0.012527723493604228,1.794209976298943,1.8782900237010574,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,2,2,0.692,0.07736663392702141,0.4323762043739636,0.9516237956260363,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,2,3,1.229083333333334,0.029962663128176373,1.1285358500895981,1.3296308165770698,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,2,4,1.4148333333333332,0.015516970237401348,1.3627621172914093,1.466904549375257,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,2,5,1.4510833333333333,0.007702163892389942,1.425236725787213,1.4769299408794536,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,2,6,1.8837499999999998,0.0028114601027943646,1.8743154168200316,1.893184583179968,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,2,7,1.747333333333333,0.05285259143926222,1.5699727619651003,1.9246939047015656,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,3,3,0.32275,0.004060671578977593,0.30912336388294487,0.3363766361170551,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,3,4,1.2233333333333332,0.0032474820029830312,1.2124355656388384,1.234231101027828,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,3,5,1.4399166666666665,0.012092213763822619,1.3993381087595667,1.4804952245737664,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,3,6,1.80875,0.004493600282938488,1.7936705593901991,1.823829440609801,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,3,7,1.8696666666666668,0.004024758593081083,1.856160545883386,1.8831727874499475,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,4,4,0.11100000000000003,0.00137983868704276,0.10636959359483565,0.11563040640516441,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,4,5,0.91775,0.0024627880255428105,0.9094854763603013,0.9260145236396986,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,4,6,1.2422499999999999,0.002073593049658782,1.2352915209915425,1.2492084790084572,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,4,7,1.7326666666666668,0.038184703260448566,1.604527996388173,1.8608053369451607,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,5,5,0.5411666666666667,0.003625020293468748,0.5290019713705068,0.5533313619628266,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,5,6,1.3150833333333334,0.005284947800877864,1.2973483209888172,1.3328183456778495,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,5,7,1.493666666666667,0.005761094267264582,1.4743338214243948,1.512999511908939,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,6,6,0.17841666666666667,0.002938858272742886,0.16855456590245083,0.1882787674308825,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,6,7,1.9274166666666668,0.00390836359955997,1.9143011394568161,1.9405321938765174,60,0.95,mixture/0.1/8/5/12
0.1,8,12,400,constant,7,7,0.7190833333333336,0.10792930907776517,0.35689855858280295,1.0812681080838642,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,0,0,0.3400999999999999,0.004146586643368308,0.32618505361291783,0.354014946387082,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,0,1,1.7238999999999995,0.004172935397356219,1.709896633538615,1.737903366461384,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,0,2,1.2222333333333328,0.0156461646112814,1.1697285720792454,1.2747380945874203,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,0,3,1.0367666666666668,0.0035268435229543313,1.0249314289739915,1.0486019043593422,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,0,4,0.5709666666666665,0.0013724419793992452,0.5663610818314228,0.5755722515019103,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,0,5,1.064833333333333,0.0028968292296383986,1.0551122719182973,1.074554394748369,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,0,6,1.0257333333333334,0.0025668317505058466,1.0171196640036277,1.034347002663039,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,0,7,1.8127000000000006,0.006604710696906454,1.7905361811403069,1.8348638188596944,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,1,1,0.2973666666666666,0.002825425988247774,0.2878852173377314,0.3068481159956018,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,1,2,1.0187333333333333,0.026551132490627214,0.9296341255031367,1.1078325411635297,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,1,3,1.728566666666667,0.0035428264966954576,1.7166777939623925,1.7404555393709416,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,1,4,1.6769333333333338,0.003616492875097486,1.6647972540000517,1.689069412666616,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,1,5,1.3275666666666668,0.004164713666588668,1.3135908903541635,1.34154244297917,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,1,6,1.8205666666666664,0.0027017849996913987,1.8115001267258564,1.8296332066074765,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,1,7,1.8464666666666665,0.012041488230062214,1.8060583314375038,1.8868750018958291,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,2,2,0.5978999999999999,0.05164418519452873,0.42459454903692595,0.7712054509630738,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,2,3,1.1968333333333327,0.02061261155649394,1.1276623719197851,1.2660042947468804,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,2,4,1.3968666666666665,0.009369184574213877,1.365425939086702,1.428307394246631,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,2,5,1.4380333333333335,0.005799569761300908,1.4185713735969536,1.4574952930697134,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,2,6,1.8860666666666672,0.0019362533958152267,1.8795690664687636,1.8925642668645708,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,2,7,1.6422000000000005,0.049518488243948854,1.476027876191638,1.808372123808363,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,3,3,0.30833333333333335,0.0025596462797060093,0.29974377671356117,0.3169228899531055,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,3,4,1.2245333333333333,0.002176851334515071,1.2172283443827538,1.2318383222839127,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,3,5,1.4423666666666668,0.007202870059900545,1.4181955690056713,1.4665377643276623,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,3,6,1.8093000000000004,0.002583662271749791,1.800629851493343,1.8179701485066577,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,3,7,1.868199999999999,0.0025162522575705266,1.859756063270384,1.876643936729614,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,4,4,0.10553333333333334,0.0008783223179231861,0.10258589511109692,0.10848077155556976,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,4,5,0.9127333333333334,0.0015122600041496364,0.9076585528714985,0.9178081137951682,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,4,6,1.2418333333333331,0.0013918988100978438,1.2371624560589536,1.2465042106077127,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,4,7,1.7878666666666667,0.03462492706689715,1.6716737481940585,1.904059585139275,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,5,5,0.5244,0.0022807472261529836,0.5167463614524583,0.5320536385475416,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,5,6,1.3043,0.0035414654313052343,1.2924156947034666,1.3161843052965334,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,5,7,1.4836333333333331,0.004175389739017554,1.4696217306922736,1.4976449359743926,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,6,6,0.16516666666666666,0.0018915761321325354,0.15881899260858226,0.17151434072475105,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,6,7,1.9250333333333345,0.0027069659738215225,1.9159494072907848,1.9341172593758842,60,0.95,mixture/0.1/8/5/12
0.1,8,12,1000,constant,7,7,0.5316333333333333,0.08637605981972764,0.24177607364212544,0.8214905930245411,60,0.95,mixture/0.1/8/5/12
0.1,8,13,400,constant,0,0,0.6104999999999999,0.054217038725253075,0.428560672062692,0.7924393279373079,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,0,1,1.494916666666667,0.02020078998940034,1.427127679276577,1.5627056540567568,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,0,2,1.5502499999999995,0.03960119430516559,1.4173579268289016,1.6831420731710973,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,0,3,0.5224166666666668,0.059214191742913105,0.32370809638397263,0.7211252369493608,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,0,4,1.5503333333333331,0.025277238668947415,1.4655090064488558,1.6351576602178104,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,0,5,1.47875,0.05420777992091912,1.2968417423807623,1.6606582576192377,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,0,6,1.9203333333333341,0.009138657774168536,1.889666198189584,1.9510004684770843,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,0,7,1.9918333333333333,0.0008890948443133361,1.98884974510627,1.9948169215603966,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,1,1,0.3840833333333332,0.0028136362530040123,0.3746414475172206,0.3935252191494458,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,1,2,0.4969999999999999,0.007030201192964489,0.47340833748235933,0.5205916625176404,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,1,3,1.6849999999999998,0.005682265005543154,1.6659316867800698,1.70406831321993,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,1,4,0.7674166666666671,0.002499976459399528,0.7590273475969337,0.7758059857364005,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,1,5,1.25525,0.0047707693418351646,1.2392404467634985,1.2712595532365014,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,1,6,1.6174999999999997,0.02075499395353561,1.5478512375438844,1.687148762456115,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,1,7,1.4240000000000002,0.004377652545361453,1.4093096520803685,1.4386903479196318,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,2,2,0.10099999999999996,0.010469757361517005,0.06586601513457711,0.13613398486542283,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,2,3,1.9007499999999997,0.006802111046525595,1.8779237530957518,1.9235762469042477,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,2,4,0.9616666666666666,0.003279939597992367,0.9506599790982483,0.9726733542350848,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,2,5,1.0089166666666665,0.004916092085548949,0.992419445292123,1.0254138880412098,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,2,6,1.8062500000000008,0.018910518177461796,1.742790854147553,1.8697091458524486,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,2,7,1.6305833333333337,0.006162914952815011,1.6099020746181159,1.6512645920485516,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,3,3,0.09958333333333334,0.015425825650084903,0.04781797658124465,0.15134869008542204,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,3,4,1.7438333333333338,0.00936121239753639,1.7124193584588103,1.7752473082078573,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,3,5,1.9505000000000001,0.008567363510095988,1.921749990853974,1.9792500091460263,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,3,6,1.9132500000000001,0.013002512251821075,1.8696166995429049,1.9568833004570954,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,3,7,1.9664166666666674,0.005107726044767796,1.949276367865359,1.9835569654679757,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,4,4,0.49950000000000006,0.003192726550279363,0.4887859784211183,0.5102140215788817,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,4,5,1.215333333333333,0.003197515513862848,1.2046032411457204,1.2260634255209455,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,4,6,1.4420000000000004,0.011726159851322046,1.402649830887181,1.4813501691128197,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,4,7,1.1164999999999996,0.0038826355426516824,1.1034708099544996,1.1295291900454996,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,5,5,0.5820833333333335,0.018066610768775453,0.5214561375539205,0.6427105291127465,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,5,6,1.8574166666666663,0.014213610324465204,1.8097192126780648,1.9051141206552678,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,5,7,1.2777500000000002,0.025293593849639247,1.192870789067015,1.3626292109329854,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,6,6,0.37216666666666665,0.03250518573722778,0.2630870897189498,0.4812462436143835,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,6,7,1.2289166666666669,0.01880395876799349,1.1658151085357158,1.292018224797618,60,0.95,mixture/0.1/8/5/13
0.1,8,13,400,constant,7,7,0.5745000000000001,0.0059037716566624834,0.554688363791839,0.5943116362081613,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,0,0,0.4968000000000001,0.029563995509884564,0.3975903492946649,0.5960096507053352,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,0,1,1.4634666666666658,0.017321608376846202,1.405339519537755,1.5215938137955767,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,0,2,1.5138333333333336,0.029084381102328118,1.416233153101332,1.6114335135653353,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,0,3,0.5026999999999999,0.038239117576041814,0.3743787283798987,0.6310212716201011,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,0,4,1.4870666666666668,0.020125845129697218,1.4195291761810065,1.554604157152327,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,0,5,1.543266666666667,0.03273205608103319,1.4334257674694995,1.6531075658638346,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,0,6,1.931666666666667,0.0057111580087033705,1.9125013954848,1.9508319378485341,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,0,7,1.9957666666666667,0.0004635692201231384,1.994211039979104,1.9973222933542294,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,1,1,0.36876666666666663,0.0015645014488416106,0.36351657649479957,0.3740167568385337,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,1,2,0.4930333333333334,0.004368736301703615,0.4783729061806225,0.5076937604860442,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,1,3,1.692933333333333,0.003210669594758129,1.6821590992173896,1.7037075674492763,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,1,4,0.7566666666666667,0.001480316553920708,0.7516990807326648,0.7616342526006686,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,1,5,1.249766666666667,0.002651549665928423,1.2408687044106297,1.2586646289227041,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,1,6,1.644566666666666,0.014069889447938556,1.5973515053355136,1.6917818279978185,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,1,7,1.4223666666666672,0.0033666666666666675,1.4110689439373554,1.433664389395979,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,2,2,0.06826666666666667,0.00398144472165106,0.05490589680707389,0.08162743652625945,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,2,3,1.9264333333333334,0.0033443067962238894,1.915210644945564,1.937656021721103,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,2,4,0.9621999999999997,0.002082317266350187,0.9552122446208859,0.9691877553791135,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,2,5,0.9962333333333332,0.002353548428895467,0.9883353914779861,1.0041312751886802,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,2,6,1.8354000000000001,0.01473811308821892,1.7859424410225926,1.8848575589774077,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,2,7,1.6396666666666677,0.0035613006786201643,1.6277157990559468,1.6516175342773887,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,3,3,0.039833333333333325,0.00617033026003396,0.019127190632497848,0.0605394760341688,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,3,4,1.7772000000000003,0.004070897123464376,1.7635390494176875,1.7908609505823132,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,3,5,1.9762333333333333,0.004101836895022889,1.9624685563271462,1.9899981103395203,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,3,6,1.9414333333333327,0.006572686448957446,1.9193769801391665,1.963489686527499,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,3,7,1.9856,0.002027383162077587,1.9787965902481501,1.99240340975185,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,4,4,0.4875666666666666,0.0019322371722027775,0.48108254394820626,0.4940507893851269,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,4,5,1.2118333333333338,0.002065203600948586,1.204903007294791,1.2187636593718765,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,4,6,1.4773333333333332,0.007918606660902801,1.4507603959697604,1.503906270696906,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,4,7,1.1042666666666667,0.0024181361205589244,1.0961519840690999,1.1123813492642336,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,5,5,0.5139666666666667,0.008021650317919344,0.4870479396003255,0.5408853937330078,60,0.95,mixture/0.1/8/5/13
0.1,8,13,1000,constant,5,6,1.8714,0.009356142427835494,1.8400030387230786,1.9027969612769213,60,0.95,mixture/0.1/8/5/13
