alpha,K,mixture_id,dataset_id,n,N,d,cost_scheme,rule,threshold,k_hat,k_correct,exact_recovery,mixture_key
0.3,2,14,0,1000,200,5,constant,geomean,0.18066543665017923,2,1,1,mixture/0.3/2/5/14
0.3,2,14,0,1000,200,5,constant,ratio,0.062000000000000055,2,1,1,mixture/0.3/2/5/14
0.3,2,14,0,1000,200,5,constant,ratio-half,0.062000000000000055,2,1,1,mixture/0.3/2/5/14
0.3,2,14,0,1000,200,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/14
0.3,2,14,0,1000,200,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/14
0.3,2,15,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/2/5/15
0.3,2,15,0,1000,200,5,constant,geomean,0.10647065323364914,2,1,1,mixture/0.3/2/5/15
0.3,2,15,0,1000,200,5,constant,ratio,0.038000000000000034,2,1,1,mixture/0.3/2/5/15
0.3,2,15,0,1000,200,5,constant,ratio-half,0.038000000000000034,2,1,1,mixture/0.3/2/5/15
0.3,2,15,0,1000,200,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/15
0.3,2,15,0,1000,200,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/15
0.3,2,16,0,1000,200,5,constant,stated,0.5395907397331495,2,1,1,mixture/0.3/2/5/16
0.3,2,16,0,1000,200,5,constant,geomean,0.23671079400821596,2,1,1,mixture/0.3/2/5/16
0.3,2,16,0,1000,200,5,constant,ratio,0.14,2,1,1,mixture/0.3/2/5/16
0.3,2,16,0,1000,200,5,constant,ratio-half,0.14,2,1,1,mixture/0.3/2/5/16
0.3,2,16,0,1000,200,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/16
0.3,2,16,0,1000,200,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/16
0.3,2,17,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/2/5/17
0.3,2,17,0,1000,200,5,constant,geomean,0.12998461447417542,2,1,1,mixture/0.3/2/5/17
0.3,2,17,0,1000,200,5,constant,ratio,0.06599999999999995,2,1,1,mixture/0.3/2/5/17
0.3,2,17,0,1000,200,5,constant,ratio-half,0.06599999999999995,2,1,1,mixture/0.3/2/5/17
0.3,2,17,0,1000,200,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/17
0.3,2,17,0,1000,200,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/17
0.3,2,18,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/2/5/18
0.3,2,18,0,1000,200,5,constant,geomean,0.13407460609675484,2,1,1,mixture/0.3/2/5/18
0.3,2,18,0,1000,200,5,constant,ratio,0.06799999999999995,2,1,1,mixture/0.3/2/5/18
0.3,2,18,0,1000,200,5,constant,ratio-half,0.06799999999999995,2,1,1,mixture/0.3/2/5/18
0.3,2,18,0,1000,200,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/18
0.3,2,18,0,1000,200,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/18
0.3,2,19,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/2/5/19
0.3,2,19,0,1000,200,5,constant,geomean,0.1572259520562683,2,1,1,mixture/0.3/2/5/19
0.3,2,19,0,1000,200,5,constant,ratio,0.09599999999999997,2,1,1,mixture/0.3/2/5/19
0.3,2,19,0,1000,200,5,constant,ratio-half,0.09599999999999997,2,1,1,mixture/0.3/2/5/19
0.3,2,19,0,1000,200,5,constant,asw-pam,,2,1,1,mixture/0.3/2/5/19
0.3,2,19,0,1000,200,5,constant,asw-average,,2,1,1,mixture/0.3/2/5/19
0.3,3,0,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/0
0.3,3,0,0,1000,200,5,constant,geomean,0.11304866208850069,3,1,1,mixture/0.3/3/5/0
0.3,3,0,0,1000,200,5,constant,ratio,0.05999999999999994,3,1,1,mixture/0.3/3/5/0
0.3,3,0,0,1000,200,5,constant,ratio-half,0.05999999999999994,3,1,1,mixture/0.3/3/5/0
0.3,3,0,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/0
0.3,3,0,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/0
0.3,3,1,0,1000,200,5,constant,stated,0.5395907397331495,2,0,0,mixture/0.3/3/5/1
0.3,3,1,0,1000,200,5,constant,geomean,0.15566630977832044,3,1,1,mixture/0.3/3/5/1
0.3,3,1,0,1000,200,5,constant,ratio,0.04999999999999999,3,1,1,mixture/0.3/3/5/1
0.3,3,1,0,1000,200,5,constant,ratio-half,0.04999999999999999,3,1,1,mixture/0.3/3/5/1
0.3,3,1,0,1000,200,5,constant,asw-pam,,2,0,0,mixture/0.3/3/5/1
0.3,3,1,0,1000,200,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/1
0.3,3,2,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/2
0.3,3,2,0,1000,200,5,constant,geomean,0.09983987179478951,3,1,1,mixture/0.3/3/5/2
0.3,3,2,0,1000,200,5,constant,ratio,0.09599999999999997,3,1,1,mixture/0.3/3/5/2
0.3,3,2,0,1000,200,5,constant,ratio-half,0.09599999999999997,3,1,1,mixture/0.3/3/5/2
0.3,3,2,0,1000,200,5,constant,asw-pam,,2,0,0,mixture/0.3/3/5/2
0.3,3,2,0,1000,200,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/2
0.3,3,3,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/3
0.3,3,3,0,1000,200,5,constant,geomean,0.1485934049680536,3,1,1,mixture/0.3/3/5/3
0.3,3,3,0,1000,200,5,constant,ratio,0.07400000000000007,3,1,1,mixture/0.3/3/5/3
0.3,3,3,0,1000,200,5,constant,ratio-half,0.07400000000000007,3,1,1,mixture/0.3/3/5/3
0.3,3,3,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/3
0.3,3,3,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/3
0.3,3,4,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/4
0.3,3,4,0,1000,200,5,constant,geomean,0.11462983904725685,4,0,0,mixture/0.3/3/5/4
0.3,3,4,0,1000,200,5,constant,ratio,0.122,3,1,1,mixture/0.3/3/5/4
0.3,3,4,0,1000,200,5,constant,ratio-half,0.122,3,1,1,mixture/0.3/3/5/4
0.3,3,4,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/4
0.3,3,4,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/4
0.3,3,5,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/5
0.3,3,5,0,1000,200,5,constant,geomean,0.12623787070447606,3,1,1,mixture/0.3/3/5/5
0.3,3,5,0,1000,200,5,constant,ratio,0.09199999999999997,3,1,1,mixture/0.3/3/5/5
0.3,3,5,0,1000,200,5,constant,ratio-half,0.09199999999999997,3,1,1,mixture/0.3/3/5/5
0.3,3,5,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/5
0.3,3,5,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/5
0.3,3,6,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/6
0.3,3,6,0,1000,200,5,constant,geomean,0.1372880184138442,3,1,1,mixture/0.3/3/5/6
0.3,3,6,0,1000,200,5,constant,ratio,0.06000000000000005,3,1,1,mixture/0.3/3/5/6
0.3,3,6,0,1000,200,5,constant,ratio-half,0.06000000000000005,3,1,1,mixture/0.3/3/5/6
0.3,3,6,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/6
0.3,3,6,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/6
0.3,3,7,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/7
0.3,3,7,0,1000,200,5,constant,geomean,0.09633275663033841,3,1,1,mixture/0.3/3/5/7
0.3,3,7,0,1000,200,5,constant,ratio,0.06000000000000005,3,1,1,mixture/0.3/3/5/7
0.3,3,7,0,1000,200,5,constant,ratio-half,0.06000000000000005,3,1,1,mixture/0.3/3/5/7
0.3,3,7,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/7
0.3,3,7,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/7
0.3,3,8,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/8
0.3,3,8,0,1000,200,5,constant,geomean,0.1251399216876853,3,1,1,mixture/0.3/3/5/8
0.3,3,8,0,1000,200,5,constant,ratio,0.06800000000000006,3,1,1,mixture/0.3/3/5/8
0.3,3,8,0,1000,200,5,constant,ratio-half,0.06800000000000006,3,1,1,mixture/0.3/3/5/8
0.3,3,8,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/8
0.3,3,8,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/8
0.3,3,9,0,1000,200,5,constant,stated,0.5395907397331495,3,1,1,mixture/0.3/3/5/9
0.3,3,9,0,1000,200,5,constant,geomean,0.17581808780668737,3,1,1,mixture/0.3/3/5/9
0.3,3,9,0,1000,200,5,constant,ratio,0.050000000000000044,3,1,1,mixture/0.3/3/5/9
0.3,3,9,0,1000,200,5,constant,ratio-half,0.050000000000000044,3,1,1,mixture/0.3/3/5/9
0.3,3,9,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/9
0.3,3,9,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/9
0.3,3,10,0,1000,200,5,constant,stated,0.5395907397331495,2,0,0,mixture/0.3/3/5/10
0.3,3,10,0,1000,200,5,constant,geomean,0.17373543104387207,3,1,1,mixture/0.3/3/5/10
0.3,3,10,0,1000,200,5,constant,ratio,0.07800000000000001,3,1,1,mixture/0.3/3/5/10
0.3,3,10,0,1000,200,5,constant,ratio-half,0.07800000000000001,3,1,1,mixture/0.3/3/5/10
0.3,3,10,0,1000,200,5,constant,asw-pam,,2,0,0,mixture/0.3/3/5/10
0.3,3,10,0,1000,200,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/10
0.3,3,11,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/11
0.3,3,11,0,1000,200,5,constant,geomean,0.11784735890124994,3,1,1,mixture/0.3/3/5/11
0.3,3,11,0,1000,200,5,constant,ratio,0.040000000000000036,3,1,1,mixture/0.3/3/5/11
0.3,3,11,0,1000,200,5,constant,ratio-half,0.040000000000000036,3,1,1,mixture/0.3/3/5/11
0.3,3,11,0,1000,200,5,constant,asw-pam,,2,0,0,mixture/0.3/3/5/11
0.3,3,11,0,1000,200,5,constant,asw-average,,2,0,0,mixture/0.3/3/5/11
0.3,3,12,0,1000,200,5,constant,stated,0.5395907397331495,1,0,0,mixture/0.3/3/5/12
0.3,3,12,0,1000,200,5,constant,geomean,0.099196774141098,3,1,1,mixture/0.3/3/5/12
0.3,3,12,0,1000,200,5,constant,ratio,0.05400000000000005,3,1,1,mixture/0.3/3/5/12
0.3,3,12,0,1000,200,5,constant,ratio-half,0.05400000000000005,3,1,1,mixture/0.3/3/5/12
0.3,3,12,0,1000,200,5,constant,asw-pam,,3,1,1,mixture/0.3/3/5/12
0.3,3,12,0,1000,200,5,constant,asw-average,,3,1,1,mixture/0.3/3/5/12
